design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,d_shaft_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,I_min_r,P_cr,N_max_comp,n_buck,buckling_passed
7244,0.116,0.18,0.048,0.24975015923942548,1.5578711183265213,3.1415926535897927,0.019,0.014,0.008,0.007,0.005,0.0035,0.0014,0.0877838233046513,0.02818663251622946,0.0221544104497456,2.286666666666667e-10,5091.842634358722,3.4529051025935824,1474.6546699282535,True
7245,0.116,0.18,0.048,0.24975015923942548,1.5578711183265213,3.1415926535897927,0.006,0.011,0.019,0.008,0.0043,0.0026,0.0027,0.02131024473512348,0.07693516906508686,0.021921659274819098,8.106666666666668e-10,18051.54706524841,3.696474794243763,4883.449250988727,True
7246,0.116,0.18,0.048,0.24975015923942548,1.5578711183265213,3.1415926535897927,0.006,0.016,0.018,0.006,0.0038,0.0038,0.0029,0.030963315342307316,0.05474965891479903,0.02187275096038801,3.2399999999999997e-10,7214.68081719632,3.584642729439645,2012.6638445567285,True
7247,0.116,0.18,0.048,0.24975015923942548,1.5578711183265213,3.1415926535897927,0.015,0.011,0.006,0.016,0.0035,0.0014,0.0019,0.05399172666836057,0.04828416677758489,0.02208235802223552,2.88e-10,6413.0496152856185,3.553475788019367,1804.7258509280905,True
7248,0.116,0.18,0.048,0.24975015923942548,1.5578711183265213,3.1415926535897927,0.018,0.006,0.015,0.017,0.0045,0.0012,0.0024,0.035399375426782974,0.1286107709961444,0.02198847152578299,4.781249999999999e-09,106466.64400376515,3.9566651230323853,26908.176631882656,True
7249,0.116,0.18,0.048,0.24975015923942548,1.5578711183265213,3.1415926535897927,0.018,0.015,0.017,0.013,0.0058,0.0021,0.0038,0.0887882905151097,0.1118657771405653,0.021609432088942074,3.1124166666666666e-09,69305.84203741394,3.8700837015798406,17908.098992567524,True
7250,0.116,0.18,0.048,0.24975015923942548,1.5578711183265213,3.1415926535897927,0.02,0.001,0.013,0.016,0.0048,0.0036,0.0028,0.006604517351807184,0.1052069301855953,0.0218976417989824,2.929333333333333e-09,65229.027799919,3.8384407289027167,16993.626424593986,True
7251,0.119,0.151,0.026,0.2500904744096756,1.74421572487399,3.1415926535897927,0.009,0.005,0.01,0.02,0.0039,0.0015,0.002,0.015034058578132418,0.08465607413821939,0.02206532744846041,1.666666666666667e-09,52736.58185457013,3.8748228124512116,13610.06280986794,True
7252,0.119,0.151,0.026,0.2500904744096756,1.74421572487399,3.1415926535897927,0.02,0.01,0.019,0.013,0.0076,0.0027,0.0015,0.0676070938152937,0.10485685987697574,0.02214174668975898,3.478583333333333e-09,110069.15681776605,3.97117991812251,27716.990689710285,True
7253,0.119,0.151,0.026,0.2500904744096756,1.74421572487399,3.1415926535897927,0.012,0.012,0.016,0.011,0.0072,0.0023,0.0031,0.048042743569581464,0.07484447561003325,0.021820349194926134,1.7746666666666665e-09,56153.91235874627,3.826630214173079,14674.507129213405,True
7254,0.119,0.151,0.026,0.2500904744096756,1.74421572487399,3.1415926535897927,0.019,0.012,0.015,0.014,0.0054,0.0012,0.0015,0.07671688498843326,0.08882913519984328,0.02214174668975898,3.4300000000000004e-09,108531.88545670533,3.8951316514566368,27863.47039544052,True
7255,0.119,0.151,0.026,0.2500904744096756,1.74421572487399,3.1415926535897927,0.011,0.011,0.009,0.002,0.0053,0.0024,0.0031,0.04051129144292791,0.00762653207207091,0.021820349194926134,5.9999999999999995e-12,189.85169467645247,3.5076744750941544,54.12466180213499,True
7256,0.119,0.151,0.026,0.2500904744096756,1.74421572487399,3.1415926535897927,0.02,0.016,0.005,0.01,0.003,0.0018,0.0016,0.10756984159383108,0.0210986624001338,0.02212820956701466,1.0416666666666668e-10,3296.0363659106333,3.5736510282833014,922.3162362033912,True
7257,0.119,0.151,0.026,0.2500904744096756,1.74421572487399,3.1415926535897927,0.016,0.015,0.007,0.007,0.0076,0.0038,0.0013,0.08083521033353276,0.02067005252757081,0.022166200846974522,2.0008333333333337e-10,6331.026651641146,3.571869810402022,1772.4684794512639,True
7258,0.119,0.151,0.026,0.2500904744096756,1.74421572487399,3.1415926535897927,0.008,0.01,0.013,0.015,0.0068,0.0021,0.0013,0.026349384408064953,0.08257888826917659,0.022166200846974522,2.74625e-09,86896.70275086793,3.865635939896988,22479.27743376257,True
7259,0.119,0.151,0.026,0.2500904744096756,1.74421572487399,3.1415926535897927,0.01,0.005,0.014,0.014,0.0044,0.0023,0.0032,0.01673754510028431,0.08330058367305328,0.021792838268058643,3.201333333333334e-09,101296.42642625833,3.866573596404166,26197.98224465763,True
7260,0.119,0.151,0.026,0.2500904744096756,1.74421572487399,3.1415926535897927,0.017,0.018,0.005,0.018,0.0057,0.0038,0.0037,0.10342723886015555,0.03761290375316804,0.021642183192355745,1.8750000000000002e-10,5932.86545863914,3.6487839926672407,1625.984292455265,True
7261,0.104,0.244,0.116,0.2497138747014963,1.5083795029407812,3.1415926535897927,0.015,0.01,0.012,0.004,0.0032,0.002,0.0035,0.04414128285825953,0.03278439855187409,0.02170506531091,6.4e-11,775.5636460302414,3.217877707457575,241.01712884639406,True
7262,0.104,0.244,0.116,0.2497138747014963,1.5083795029407812,3.1415926535897927,0.011,0.016,0.013,0.018,0.0062,0.0022,0.0022,0.05142813039387329,0.15977758718274673,0.022028646212637094,3.2954999999999996e-09,39935.46867957282,3.882820362141855,10285.170302739289,True
7263,0.104,0.244,0.116,0.2497138747014963,1.5083795029407812,3.1415926535897927,0.017,0.016,0.014,0.009,0.0068,0.0031,0.0034,0.08043253959930274,0.08619072548443951,0.02173519632605058,8.504999999999998e-10,10306.513764823754,3.4968959667304884,2947.3321090704594,True
7264,0.104,0.244,0.116,0.2497138747014963,1.5083795029407812,3.1415926535897927,0.017,0.011,0.007,0.012,0.0077,0.0037,0.0016,0.05527584661343808,0.05717194365562224,0.02212820956701466,3.43e-10,4156.5364154433255,3.3476818737777694,1241.6163100804993,True
7265,0.104,0.244,0.116,0.2497138747014963,1.5083795029407812,3.1415926535897927,0.014,0.017,0.016,0.008,0.0066,0.0023,0.0021,0.06994164774467432,0.0874383756250066,0.0220474235119276,6.826666666666668e-10,8272.678890989244,3.5052340870679464,2360.093130872513,True
7266,0.104,0.244,0.116,0.2497138747014963,1.5083795029407812,3.1415926535897927,0.016,0.016,0.011,0.002,0.0079,0.0036,0.0029,0.07547386595809218,0.015028491189339972,0.02187275096038801,7.333333333333334e-12,88.8666677742985,3.12615039331842,28.426869022115795,True
7267,0.104,0.244,0.116,0.2497138747014963,1.5083795029407812,3.1415926535897927,0.016,0.015,0.015,0.003,0.0077,0.0024,0.0012,0.07062770072294054,0.030702418411084308,0.02217711788144575,3.375e-11,408.98864146126016,3.2097641792350147,127.42015257916384,True
7268,0.104,0.244,0.116,0.2497138747014963,1.5083795029407812,3.1415926535897927,0.016,0.017,0.008,0.015,0.0052,0.0011,0.0032,0.07997396283903889,0.08174063986591343,0.021792838268058643,6.4e-10,7755.636460302413,3.4740008584519297,2232.4797190057257,True
7269,0.104,0.244,0.116,0.2497138747014963,1.5083795029407812,3.1415926535897927,0.01,0.012,0.009,0.008,0.0072,0.0022,0.0035,0.03477725396681039,0.04911098060941882,0.02170506531091,3.8399999999999997e-10,4653.381876181448,3.303122123145904,1408.7828735044022,True
7270,0.104,0.244,0.116,0.2497138747014963,1.5083795029407812,3.1415926535897927,0.01,0.014,0.02,0.017,0.0065,0.0036,0.0037,0.04075461747516234,0.2330895875065624,0.021642183192355745,8.188333333333335e-09,99227.71335798377,4.263328575865663,23274.704633300687,True
7271,0.094,0.269,0.157,0.24998732626887543,1.5380398326180977,3.1415926535897927,0.013,0.013,0.019,0.003,0.0032,0.0019,0.0037,0.0449679985886912,0.0429561091821887,0.021642183192355745,4.275e-11,426.2345806928355,2.975877619337547,143.22987542334437,True
7272,0.094,0.269,0.157,0.24998732626887543,1.5380398326180977,3.1415926535897927,0.008,0.007,0.004,0.001,0.0056,0.0016,0.0013,0.01467593986703049,0.0029981245206994597,0.022166200846974522,3.333333333333334e-13,3.323466516123474,2.7590716720481026,1.2045596893307278,False
7273,0.094,0.269,0.157,0.24998732626887543,1.5380398326180977,3.1415926535897927,0.013,0.011,0.014,0.012,0.0064,0.0022,0.0013,0.037978181606679415,0.12627998823576697,0.022166200846974522,2.016e-09,20100.32548951477,3.436467467505522,5849.124334677692,True
7274,0.094,0.269,0.157,0.24998732626887543,1.5380398326180977,3.1415926535897927,0.008,0.01,0.02,0.015,0.0067,0.0024,0.0024,0.020811624408064958,0.22597030728867445,0.02198847152578299,5.624999999999999e-09,56083.4974595836,3.9833082465256346,14079.627783890783,True
7275,0.094,0.269,0.157,0.24998732626887543,1.5380398326180977,3.1415926535897927,0.007,0.013,0.007,0.018,0.0057,0.0023,0.0037,0.023719681537960557,0.09453022086865016,0.021642183192355745,5.145e-10,5129.770567636582,3.2592577702636407,1573.907597747826,True
7276,0.094,0.269,0.157,0.24998732626887543,1.5380398326180977,3.1415926535897927,0.008,0.007,0.017,0.013,0.0069,0.0027,0.0026,0.014542100730541683,0.1664975277307662,0.02194480338789809,3.1124166666666666e-09,31032.0377276739,3.6562917959005063,8487.297912728825,True
7277,0.094,0.269,0.157,0.24998732626887543,1.5380398326180977,3.1415926535897927,0.019,0.016,0.011,0.002,0.0048,0.003,0.0032,0.0816179462897343,0.016557618502709457,0.021792838268058643,7.333333333333334e-12,73.11626335471642,2.831616094358388,25.821389947737153,True
7278,0.094,0.269,0.157,0.24998732626887543,1.5380398326180977,3.1415926535897927,0.01,0.018,0.01,0.003,0.0048,0.0025,0.0033,0.0477129242172162,0.022564189217497928,0.021764453978433462,2.25e-11,224.33398983833447,2.8644711485916807,78.31602351750983,True
7279,0.094,0.269,0.157,0.24998732626887543,1.5380398326180977,3.1415926535897927,0.016,0.011,0.006,0.006,0.0051,0.0022,0.0033,0.04703725287043799,0.026990670057321167,0.021764453978433462,1.08e-10,1076.8031512240054,2.8887924572061197,372.75199488212104,True
7280,0.094,0.269,0.157,0.24998732626887543,1.5380398326180977,3.1415926535897927,0.019,0.008,0.018,0.019,0.0072,0.0038,0.0017,0.04088699032839558,0.257650099611932,0.022113799081512644,9.233999999999997e-09,92066.66942965244,4.158037471881473,22141.856597553255,True
7281,0.104,0.175,0.068,0.25016582239287,1.979594714767457,3.1415926535897927,0.009,0.017,0.016,0.007,0.0061,0.0012,0.0022,0.04435324350013638,0.054921329432928996,0.022028646212637094,4.573333333333334e-10,10773.923353679844,3.3795148371218344,3188.008892677465,True
7282,0.104,0.175,0.068,0.25016582239287,1.979594714767457,3.1415926535897927,0.011,0.012,0.014,0.012,0.0038,0.0014,0.0032,0.03868824152321261,0.08248654123068255,0.021792838268058643,2.016e-09,47493.21315091522,3.5251507445029926,13472.675806835954,True
7283,0.104,0.175,0.068,0.25016582239287,1.979594714767457,3.1415926535897927,0.012,0.016,0.006,0.014,0.0048,0.0016,0.0014,0.05632474853611728,0.041078114011732184,0.0221544104497456,2.52e-10,5936.651643864402,3.30642066676217,1795.491935899947,True
7284,0.104,0.175,0.068,0.25016582239287,1.979594714767457,3.1415926535897927,0.007,0.006,0.011,0.003,0.0043,0.0036,0.0025,0.012192233119055988,0.016208477260684664,0.02196707413821939,2.4750000000000002e-11,583.0640007366824,3.1726600873954998,183.777645469525,True
7285,0.104,0.175,0.068,0.25016582239287,1.979594714767457,3.1415926535897927,0.017,0.006,0.015,0.019,0.0036,0.0026,0.0019,0.030110935296272946,0.1400049783396269,0.02208235802223552,5.343749999999999e-09,125888.81834087455,3.8336601149415377,32837.761973271416,True
7286,0.104,0.175,0.068,0.25016582239287,1.979594714767457,3.1415926535897927,0.019,0.015,0.02,0.015,0.0048,0.0024,0.0025,0.0843082482216862,0.14759995924800176,0.02196707413821939,5.624999999999999e-09,132514.54562197323,3.8734877780774566,34210.65283126947,True
7287,0.104,0.175,0.068,0.25016582239287,1.979594714767457,3.1415926535897927,0.015,0.01,0.007,0.01,0.0079,0.001,0.0037,0.0438391516883593,0.03419156752723542,0.021642183192355745,2.858333333333334e-10,6733.702096049901,3.266659802963645,2061.341707496084,True
7288,0.104,0.175,0.068,0.25016582239287,1.979594714767457,3.1415926535897927,0.018,0.017,0.014,0.009,0.0041,0.0016,0.0015,0.09017618394379409,0.06174741431554812,0.02214174668975898,8.504999999999998e-10,20036.199298042353,3.4165935008228314,5864.37903520479,True
7289,0.104,0.175,0.068,0.25016582239287,1.979594714767457,3.1415926535897927,0.009,0.005,0.017,0.005,0.0052,0.0013,0.001,0.013103328599641717,0.04159487817727241,0.022196331862115105,1.7708333333333337e-10,4171.754214025084,3.309424430758683,1260.5679027602735,True
7290,0.104,0.175,0.068,0.25016582239287,1.979594714767457,3.1415926535897927,0.014,0.013,0.019,0.005,0.0036,0.0028,0.0017,0.05364851877579617,0.046694585220123756,0.022113799081512644,1.9791666666666668e-10,4662.5488274398,3.3361371638360504,1397.5890673747294,True
7291,0.119,0.144,0.022,0.25020389050773517,1.9231207883840835,3.1415926535897927,0.013,0.01,0.009,0.014,0.0031,0.003,0.0024,0.04370253797698102,0.050934896799373235,0.02198847152578299,8.504999999999998e-10,29591.464289281783,3.741519108870864,7908.943781450325,True
7292,0.119,0.144,0.022,0.25020389050773517,1.9231207883840835,3.1415926535897927,0.012,0.005,0.014,0.003,0.0049,0.0026,0.0011,0.020138782849320417,0.0169772407411586,0.022187161553159272,3.15e-11,1095.9801588622886,3.5838927449150955,305.8071870083972,True
7293,0.119,0.144,0.022,0.25020389050773517,1.9231207883840835,3.1415926535897927,0.014,0.003,0.009,0.008,0.0054,0.001,0.0014,0.01407051734420872,0.02901152892474428,0.0221544104497456,3.8399999999999997e-10,13360.520031845039,3.640007942653147,3670.4645270929705,True
7294,0.119,0.144,0.022,0.25020389050773517,1.9231207883840835,3.1415926535897927,0.006,0.002,0.006,0.018,0.0035,0.0014,0.004,0.003989519576065559,0.043339356219228506,0.021541309793841633,3.2399999999999997e-10,11272.938776869252,3.7029654616758334,3044.3002759651754,True
7295,0.119,0.144,0.022,0.25020389050773517,1.9231207883840835,3.1415926535897927,0.014,0.017,0.01,0.013,0.0051,0.0039,0.0026,0.08018253945292683,0.052592547156934705,0.02194480338789809,1.0833333333333335e-09,37692.43932595173,3.748985045253095,10054.03832530015,True
7296,0.119,0.144,0.022,0.25020389050773517,1.9231207883840835,3.1415926535897927,0.014,0.019,0.018,0.012,0.0062,0.0038,0.0016,0.08950180742521426,0.08764500099357403,0.02212820956701466,2.5919999999999997e-09,90183.51021495402,3.914294014065046,23039.534049026955,True
7297,0.119,0.144,0.022,0.25020389050773517,1.9231207883840835,3.1415926535897927,0.012,0.011,0.006,0.005,0.0062,0.0033,0.003,0.044226517916975884,0.012055170184367345,0.02184698675903592,6.25e-11,2174.5638072664456,3.5585700761199544,611.0779781629187,True
7298,0.119,0.144,0.022,0.25020389050773517,1.9231207883840835,3.1415926535897927,0.016,0.011,0.013,0.001,0.0044,0.0017,0.0033,0.05918223516263356,0.005264422652997305,0.021764453978433462,1.0833333333333334e-12,37.692439325951725,3.526227146338193,10.689169404498912,True
7299,0.119,0.144,0.022,0.25020389050773517,1.9231207883840835,3.1415926535897927,0.009,0.004,0.008,0.005,0.0039,0.003,0.0037,0.01204335487636132,0.01613761248784791,0.021642183192355745,8.333333333333336e-11,2899.4184096885942,3.5763055892251803,810.7300501456208,True
7300,0.119,0.144,0.022,0.25020389050773517,1.9231207883840835,3.1415926535897927,0.015,0.02,0.013,0.011,0.0059,0.0013,0.0018,0.10065451296720121,0.0577435408441251,0.02209851523325293,1.4419166666666664e-09,50168.63674284173,3.774129303154062,13292.771050773354,True
7301,0.113,0.19,0.061,0.24980686589322199,1.585800952668041,3.1415926535897927,0.013,0.01,0.005,0.006,0.0032,0.0017,0.0016,0.041436948674785645,0.015912212594558193,0.02212820956701466,6.25e-11,1249.0790888497786,3.2999852540154704,378.51050616965057,True
7302,0.113,0.19,0.061,0.24980686589322199,1.585800952668041,3.1415926535897927,0.018,0.008,0.009,0.009,0.006,0.0036,0.0015,0.046302499187662154,0.043059522430246806,0.02214174668975898,5.467499999999998e-10,10926.943869257859,3.440726020068444,3175.7669182391037,True
7303,0.113,0.19,0.061,0.24980686589322199,1.585800952668041,3.1415926535897927,0.019,0.009,0.004,0.013,0.0046,0.0021,0.0014,0.05480799557142741,0.027538572075087583,0.0221544104497456,6.933333333333334e-11,1385.6450692306878,3.360386511475512,412.34693226472484,True
7304,0.113,0.19,0.061,0.24980686589322199,1.585800952668041,3.1415926535897927,0.018,0.002,0.019,0.006,0.0054,0.0013,0.003,0.01150959179462509,0.06075613428180314,0.02184698675903592,3.42e-10,6834.960774185988,3.5305985031585947,1935.9212802223751,True
7305,0.113,0.19,0.061,0.24980686589322199,1.585800952668041,3.1415926535897927,0.017,0.019,0.011,0.013,0.0076,0.0023,0.0021,0.10329641071103932,0.07613186039063571,0.0220474235119276,1.4419166666666664e-09,28817.087299156952,3.611500801139123,7979.255408185871,True
7306,0.113,0.19,0.061,0.24980686589322199,1.585800952668041,3.1415926535897927,0.009,0.013,0.008,0.009,0.0059,0.0035,0.0037,0.03694733733023885,0.03824123782646958,0.021642183192355745,3.8399999999999997e-10,7674.3419218930385,3.4126828770273154,2248.770893291417,True
7307,0.113,0.19,0.061,0.24980686589322199,1.585800952668041,3.1415926535897927,0.012,0.001,0.016,0.004,0.0076,0.0038,0.0024,0.0038021900222355177,0.03417993272294502,0.02198847152578299,8.533333333333335e-11,1705.4093159762313,3.3937725781135692,502.5113724397479,True
7308,0.113,0.19,0.061,0.24980686589322199,1.585800952668041,3.1415926535897927,0.018,0.003,0.016,0.019,0.0055,0.0025,0.0018,0.01732495694508018,0.1619961179028987,0.02209851523325293,6.485333333333334e-09,129611.10801419357,4.056698471021618,31949.899392338364,True
7309,0.113,0.19,0.061,0.24980686589322199,1.585800952668041,3.1415926535897927,0.006,0.018,0.006,0.019,0.0045,0.0027,0.0013,0.03392562553438491,0.060476107115703934,0.022166200846974522,3.42e-10,6834.960774185988,3.531117739392499,1935.636611018779,True
7310,0.113,0.19,0.061,0.24980686589322199,1.585800952668041,3.1415926535897927,0.015,0.005,0.008,0.007,0.0078,0.0029,0.0036,0.023919970362867707,0.029758544162689908,0.021674060933011722,2.286666666666667e-10,4569.964026405058,3.368928053795609,1356.503894838686,True
7311,0.11,0.213,0.082,0.25008822106978634,1.536179374623707,3.1415926535897927,0.005,0.016,0.014,0.017,0.0035,0.003,0.0022,0.02444444165595673,0.14213587202592207,0.022028646212637094,3.887333333333334e-09,61817.25237507513,3.8479150169516716,16065.129323996069,True
7312,0.11,0.213,0.082,0.25008822106978634,1.536179374623707,3.1415926535897927,0.011,0.006,0.01,0.006,0.0032,0.0022,0.0034,0.02048064134420872,0.0357805927616063,0.02173519632605058,1.8e-10,2862.400641617267,3.2776217214553207,873.3163509626461,True
7313,0.11,0.213,0.082,0.25008822106978634,1.536179374623707,3.1415926535897927,0.011,0.005,0.01,0.002,0.0033,0.0039,0.0013,0.01708450540030104,0.011913560846974524,0.022166200846974522,6.666666666666667e-12,106.0148385784173,3.152582060654441,33.62793942829511,True
7314,0.11,0.213,0.082,0.25008822106978634,1.536179374623707,3.1415926535897927,0.014,0.01,0.014,0.019,0.0077,0.0033,0.0023,0.04342028504161893,0.15890856105257126,0.02200899555058889,4.344666666666667e-09,69089.87030155455,3.9374626346257453,17546.800239825392,True
7315,0.11,0.213,0.082,0.25008822106978634,1.536179374623707,3.1415926535897927,0.013,0.003,0.008,0.02,0.0043,0.0038,0.0023,0.012149602232917545,0.09523746763953096,0.02200899555058889,8.533333333333334e-10,13569.899338037414,3.597088786544582,3772.467165335906,True
7316,0.11,0.213,0.082,0.25008822106978634,1.536179374623707,3.1415926535897927,0.014,0.002,0.01,0.001,0.008,0.0028,0.0037,0.008669024097434893,0.005964741249566907,0.021642183192355745,8.333333333333334e-13,13.251854822302162,3.117680745759568,4.250549014784893,True
7317,0.11,0.213,0.082,0.25008822106978634,1.536179374623707,3.1415926535897927,0.011,0.017,0.008,0.017,0.0048,0.0021,0.003,0.057959230172800615,0.080997392730319,0.02184698675903592,7.253333333333334e-10,11534.414437331803,3.5200051061777833,3276.817529920151,True
7318,0.11,0.213,0.082,0.25008822106978634,1.536179374623707,3.1415926535897927,0.019,0.01,0.005,0.002,0.0073,0.0018,0.0033,0.05927103008268335,0.0059305869211686395,0.021764453978433462,3.3333333333333335e-12,53.00741928920865,3.118221554960056,16.999247280839114,True
7319,0.11,0.213,0.082,0.25008822106978634,1.536179374623707,3.1415926535897927,0.014,0.017,0.017,0.013,0.006,0.0029,0.0013,0.07407629129705194,0.13186645667478566,0.022166200846974522,3.1124166666666666e-09,49494.35257581634,3.7938301190473087,13046.011819908574,True
7320,0.11,0.213,0.082,0.25008822106978634,1.536179374623707,3.1415926535897927,0.008,0.006,0.008,0.006,0.0041,0.0027,0.0014,0.014816375363092188,0.028575092917369406,0.0221544104497456,1.44e-10,2289.920513293813,3.241582309312394,706.4205979639469,True
7321,0.118,0.175,0.04,0.249648901857988,1.5125887045057496,3.1415926535897927,0.019,0.015,0.011,0.003,0.0042,0.0027,0.0017,0.0954083499918971,0.016189646753449756,0.022113799081512644,2.4750000000000002e-11,583.0640007366824,3.44763881166203,169.1198041872606,True
7322,0.118,0.175,0.04,0.249648901857988,1.5125887045057496,3.1415926535897927,0.012,0.005,0.016,0.008,0.0034,0.0037,0.0034,0.01999888487960158,0.06309418380736254,0.02173519632605058,6.826666666666668e-10,16082.35789237341,3.675477239194061,4375.583589765301,True
7323,0.118,0.175,0.04,0.249648901857988,1.5125887045057496,3.1415926535897927,0.018,0.004,0.008,0.02,0.0061,0.0031,0.0025,0.02413070755684581,0.0783928633331455,0.02196707413821939,8.533333333333334e-10,20102.94736546676,3.752088802323935,5357.801593879009,True
7324,0.118,0.175,0.04,0.249648901857988,1.5125887045057496,3.1415926535897927,0.009,0.003,0.012,0.019,0.0065,0.0039,0.0019,0.008871016319570062,0.11197939336275589,0.02208235802223552,2.736e-09,64455.0749905278,3.9177274911128728,16452.158843804278,True
7325,0.118,0.175,0.04,0.249648901857988,1.5125887045057496,3.1415926535897927,0.011,0.016,0.02,0.02,0.0046,0.0015,0.0036,0.05840952711369162,0.1967714076227707,0.021674060933011722,1.3333333333333335e-08,314108.5525854181,4.331382060386363,72519.24402101793,True
7326,0.118,0.175,0.04,0.249648901857988,1.5125887045057496,3.1415926535897927,0.016,0.008,0.011,0.011,0.0032,0.0031,0.0023,0.04276329098519391,0.059416865610033245,0.02200899555058889,1.220083333333333e-09,28742.89574001941,3.6591922456550474,7854.983780682455,True
7327,0.118,0.175,0.04,0.249648901857988,1.5125887045057496,3.1415926535897927,0.016,0.014,0.01,0.002,0.0073,0.0029,0.0012,0.07477080512475125,0.009800966884183375,0.02217711788144575,6.666666666666667e-12,157.05427629270906,3.4166812849622756,45.96690858581009,True
7328,0.118,0.175,0.04,0.249648901857988,1.5125887045057496,3.1415926535897927,0.016,0.019,0.015,0.019,0.0039,0.0035,0.0012,0.10171193328699665,0.13994647903273794,0.02217711788144575,5.343749999999999e-09,125888.81834087455,4.055645644614896,31040.388971859582,True
7329,0.118,0.175,0.04,0.249648901857988,1.5125887045057496,3.1415926535897927,0.019,0.011,0.006,0.01,0.0066,0.0034,0.0021,0.0701416167318814,0.029300009918989088,0.0220474235119276,1.8e-10,4240.465459903145,3.51157905562372,1207.566565563184,True
7330,0.118,0.175,0.04,0.249648901857988,1.5125887045057496,3.1415926535897927,0.017,0.007,0.006,0.005,0.0042,0.0027,0.0032,0.039797062662885324,0.01464965438571943,0.021792838268058643,6.25e-11,1472.3838402441472,3.43800814072591,428.26653689460557,True
7331,0.122,0.141,0.014,0.24978187950232322,1.6550962279613577,3.1415926535897927,0.019,0.008,0.012,0.001,0.005,0.0039,0.0011,0.05273035367025931,0.004751308458796499,0.022187161553159272,1e-12,36.2893255731418,3.5922463548093693,10.102126076224407,True
7332,0.122,0.141,0.014,0.24978187950232322,1.6550962279613577,3.1415926535897927,0.011,0.015,0.009,0.002,0.0069,0.0026,0.0023,0.05635954750739855,0.0071256178938486955,0.02200899555058889,5.9999999999999995e-12,217.7359534388508,3.601716990902821,60.4533765392467,True
7333,0.122,0.141,0.014,0.24978187950232322,1.6550962279613577,3.1415926535897927,0.015,0.002,0.008,0.01,0.0047,0.0037,0.0026,0.010368835402647833,0.031612453290126914,0.02194480338789809,4.266666666666667e-10,15483.445577873837,3.7115158821075025,4171.730923344966,True
7334,0.122,0.141,0.014,0.24978187950232322,1.6550962279613577,3.1415926535897927,0.012,0.007,0.019,0.009,0.0076,0.0022,0.0013,0.02867691909894188,0.06773217617682521,0.022166200846974522,1.1542499999999996e-09,41886.95404279891,3.8756338912992536,10807.768539963117,True
7335,0.122,0.141,0.014,0.24978187950232322,1.6550962279613577,3.1415926535897927,0.009,0.013,0.019,0.016,0.0066,0.0028,0.0015,0.03975148951326555,0.12062643879099309,0.02214174668975898,6.485333333333334e-09,235348.37278368234,4.113587744223581,57212.43532830078,True
7336,0.122,0.141,0.014,0.24978187950232322,1.6550962279613577,3.1415926535897927,0.011,0.019,0.018,0.015,0.0051,0.002,0.0037,0.07170210422297048,0.10739444298061208,0.021642183192355745,5.062499999999999e-09,183714.71071403037,4.0506019409192415,45354.915983755796,True
7337,0.122,0.141,0.014,0.24978187950232322,1.6550962279613577,3.1415926535897927,0.013,0.007,0.006,0.01,0.0032,0.0019,0.0038,0.03129697770160296,0.023600075055588796,0.021609432088942074,1.8e-10,6532.078603165525,3.6731522481033823,1778.3304807303696,True
7338,0.122,0.141,0.014,0.24978187950232322,1.6550962279613577,3.1415926535897927,0.012,0.003,0.01,0.005,0.0073,0.0013,0.0036,0.012279972866863246,0.01977961544499656,0.021674060933011722,1.0416666666666668e-10,3780.138080535605,3.656393754918502,1033.8432712425035,True
7339,0.122,0.141,0.014,0.24978187950232322,1.6550962279613577,3.1415926535897927,0.015,0.018,0.01,0.016,0.0072,0.0024,0.0018,0.09291232373204686,0.06333646940722873,0.02209851523325293,1.3333333333333337e-09,48385.767430855754,3.855385084885616,12550.177573841835,True
7340,0.122,0.141,0.014,0.24978187950232322,1.6550962279613577,3.1415926535897927,0.013,0.011,0.007,0.007,0.0075,0.0026,0.002,0.04899411584752991,0.01935587179272547,0.02206532744846041,2.0008333333333337e-10,7260.889225092791,3.657162052225198,1985.3889768638794,True
7341,0.116,0.163,0.039,0.25003099230010417,1.7281301411350514,3.1415926535897927,0.012,0.015,0.017,0.01,0.0072,0.0017,0.002,0.05848071211016965,0.07775767326498653,0.02206532744846041,1.416666666666667e-09,38468.88412947967,3.7537231416791275,10248.194306698828,True
7342,0.116,0.163,0.039,0.25003099230010417,1.7281301411350514,3.1415926535897927,0.02,0.018,0.015,0.014,0.0052,0.0012,0.0036,0.11817605828973429,0.0961203451701202,0.021674060933011722,3.4300000000000004e-09,93139.95710408138,3.8421238144523304,24241.789594008143,True
7343,0.116,0.163,0.039,0.25003099230010417,1.7281301411350514,3.1415926535897927,0.019,0.002,0.007,0.014,0.0064,0.0015,0.0033,0.012482827976199354,0.044659916467734706,0.021764453978433462,4.0016666666666673e-10,10866.328328809495,3.587896711140802,3028.60678655224,True
7344,0.116,0.163,0.039,0.25003099230010417,1.7281301411350514,3.1415926535897927,0.007,0.012,0.016,0.011,0.005,0.0033,0.0011,0.027117078318786604,0.080538444542376,0.022187161553159272,1.7746666666666665e-09,48190.19743655288,3.768278660527337,12788.384771366429,True
