design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,utilization,utilization_max,check_static_passed,n_static_rod,n_static_rod_min,check_static_sf_rod_passed,n_static_crank,n_static_crank_min,check_static_sf_crank_passed,n_static_pin,n_static_pin_min,check_static_sf_pin_passed,n_buck,n_buck_min,P_cr,N_max_comp,check_buckling_passed,n_rod,S_n_prime_rod,sigma_a_eq_rod,sigma_m_eq_rod,n_f_rod,n_y_rod,N_f_rod,t_f_rod,n_fatigue_rod_min,check_fatigue_rod_passed,n_crank,S_n_prime_crank,sigma_a_eq_crank,sigma_m_eq_crank,n_f_crank,n_y_crank,N_f_crank,t_f_crank,n_fatigue_crank_min,check_fatigue_crank_passed,n_pin,S_n_prime_pin,sigma_a_eq_pin,sigma_m_eq_pin,n_f_pin,n_y_pin,N_f_pin,t_f_pin,n_fatigue_pin_min,check_fatigue_pin_passed,D_rod,D_miner_rod_max,check_miner_rod_passed,D_crank,D_miner_crank_max,check_miner_crank_passed,D_pin,D_miner_pin_max,check_miner_pin_passed,sigma_max,tau_max,theta_sigma_max,theta_tau_max,pass_fail,total_mass,volume_envelope,tau_A_max,E_rev,F_A_max,F_B_max,F_C_max
128,0.076,0.327,0.24,0.25025068526607813,1.507382419770035,3.1415926535897927,0.008,0.003,0.007,0.002,0.0019,0.0024,0.004,0.005152792432202776,0.01275636213196246,0.021541309793841633,0.34511953030440334,1.0,True,179.14628821741618,1.0,True,410.05599034783853,1.0,True,33.02420349560293,1.0,True,13.456181879742983,3.0,31.486790749235006,2.339949848376783,True,1.5082966866493934,94802400.0,49140072.8015385,69869552.21509717,1.5082966866493934,2.898925191569795,655691746480959.2,1311383492961918.5,1.0,True,1.7848079639738836,94802400.0,43864968.356043465,47133769.478580505,1.7848079639738836,3.791261375811429,2455639126138999.0,4911278252277998.0,1.0,True,16.99045457408424,94802400.0,4296933.888833027,6535674.773968463,16.99045457408424,31.84828426274723,1.325096989656844e+27,2.650193979313688e+27,1.0,True,2.8550000972970326e-08,1.0,True,7.623269966965159e-09,1.0,True,1.4127267774450125e-20,1.0,True,10446883.300181204,68701219.30004606,2.0943951023931953,2.0943951023931953,1,0.039450464358006865,0.0009902649039417123,0.1855320290520097,0.2891207380729097,4.689820076947065,4.71245513713391,4.112977726692067
129,0.076,0.327,0.24,0.25025068526607813,1.507382419770035,3.1415926535897927,0.009,0.007,0.006,0.006,0.0025,0.0026,0.0036,0.013558404134141116,0.03277806729627295,0.021674060933011722,0.0603635467136734,1.0,True,526.9446584212681,1.0,True,966.1152686266646,1.0,True,32.13657129321569,1.0,True,297.1653124265845,3.0,728.6943001965815,2.45215127649398,True,28.571877399327043,94802400.0,2569404.3944067857,3814113.0830892213,28.571877399327043,54.04543830517237,5.236776683239908e+29,1.0473553366479817e+30,1.0,True,8.090037012666079,94802400.0,9496710.27621561,11319151.414847748,8.090037012666079,16.57389951568111,1.3104718674176448e+23,2.6209437348352897e+23,1.0,True,17.35373554561492,94802400.0,4144169.339125339,6718878.2369122915,17.35373554561492,31.759043453056574,2.018608368802786e+27,4.037216737605572e+27,1.0,True,3.57471802452692e-23,1.0,True,1.428493084471074e-16,1.0,True,9.27371563960305e-21,1.0,True,10735432.752056923,12016269.426557396,2.0943951023931953,2.0943951023931953,1,0.06801053236342579,0.001401318260294876,0.1943409427453002,0.2947486186788684,4.7051278832267425,4.761846077531335,4.180400313132048
134,0.083,0.233,0.147,0.2498770291743516,1.7863593350512397,3.1415926535897927,0.008,0.007,0.006,0.003,0.0028,0.0035,0.0031,0.013104779488462342,0.011681264175875419,0.021820349194926134,0.24898002425436255,1.0,True,28.499917124440277,1.0,True,204.21991959917477,1.0,True,9.196617866916288,1.0,True,67.76470192270601,3.0,179.40686148602907,2.6474972426007968,True,3.0230926726761114,94802400.0,26173319.39099411,26422130.13883486,3.0230926726761114,6.55950282931486,9.950101610410615e+17,1.990020322082123e+18,1.0,True,1.8661483035977313,94802400.0,42238675.91971679,43623940.98292466,1.8661483035977313,4.018046647602079,3810217047898913.0,7620434095797826.0,1.0,True,4.179971273541895,94802400.0,18921204.313757196,19151135.41229316,4.179971273541895,9.061696824583112,4.3282888065901085e+19,8.656577613180217e+19,1.0,True,1.8813878222523473e-11,1.0,True,4.913105937186141e-09,1.0,True,4.3250348663188906e-13,1.0,True,37513790.938416116,49563208.52819468,1.8325957145940461,1.8325957145940461,1,0.04660639285926389,0.00131788689715832,0.5944407814075982,0.23457337917671,23.099197804004557,23.201885594957673,12.602713183299356
136,0.12,0.144,0.02,0.24997483497894474,1.8146536101202406,3.1415926535897927,0.006,0.005,0.008,0.005,0.0028,0.0031,0.0019,0.010063527748477132,0.01614647680429041,0.02208235802223552,0.43083322448479755,1.0,True,413.94154080565846,1.0,True,309.5055952585136,1.0,True,32.6824725790648,1.0,True,806.1907403625751,3.0,2899.4184096885942,3.5964422121551705,True,157.21843885452301,94802400.0,497373.6725503244,538135.5037264458,157.21843885452301,333.1694280493644,1.0268383297935991e+38,2.0536766595871983e+38,1.0,True,1.069011937517361,94802400.0,74061504.0052393,74489966.41023508,1.069011937517361,2.322427364973844,5560448383768.605,11120896767537.21,1.0,True,15.325302751574284,94802400.0,5084106.9342116015,5613958.96286081,15.325302751574284,32.248819863262504,1.8739553582113075e+26,3.747910716422615e+26,1.0,True,1.8230717978518426e-31,1.0,True,3.3666349740148977e-06,1.0,True,9.989565609432799e-20,1.0,True,10556116.865557915,85763815.83206622,2.356194490192345,0.7853981633974483,1,0.048292362575003064,0.0011974198624574155,0.37386092093323037,0.7459766608197984,5.5369914393131054,5.594096662910904,4.272568199473312
137,0.12,0.144,0.02,0.24997483497894474,1.8146536101202406,3.1415926535897927,0.009,0.003,0.009,0.006,0.0025,0.0018,0.001,0.009106417405720846,0.021771902128610406,0.022196331862115105,0.4593657243463288,1.0,True,743.2742128757947,1.0,True,185.22868905803324,1.0,True,3.937243964133359,1.0,True,1555.6207841521382,3.0,5636.469388434626,3.623292672517665,True,292.7100123314413,94802400.0,265968.24149352196,295040.2447428037,292.7100123314413,614.9639594839715,1.4879337581917457e+41,2.9758675163834915e+41,1.0,True,1.0067702931153868,94802400.0,78478888.67400324,79917090.37742275,1.0067702931153868,2.178085593245961,2834966855232.944,5669933710465.888,1.0,True,1.870610303513404,94802400.0,41601919.76864674,46250718.73866016,1.870610303513404,3.927030603313133,4546300405649063.0,9092600811298126.0,1.0,True,1.2581205243135298e-34,1.0,True,6.603251803612996e-06,1.0,True,4.117633752652867e-09,1.0,True,87624745.41654144,91443637.91700193,2.356194490192345,0.7853981633974483,1,0.05307465139644636,0.0010912447022395169,0.37781785618997615,0.750030541582154,5.558794412641702,5.610260101969536,4.2953617723649185
138,0.12,0.144,0.02,0.24997483497894474,1.8146536101202406,3.1415926535897927,0.009,0.004,0.008,0.007,0.0033,0.0026,0.0015,0.012150687473266307,0.022599356527179974,0.02214174668975898,0.3081625903924893,1.0,True,735.6015450419392,1.0,True,269.35870553973854,1.0,True,11.377252949726435,1.0,True,2193.6942320182848,3.0,7956.004116185503,3.6267607399713437,True,263.2396674553353,94802400.0,294771.41423054435,333026.1729654998,263.2396674553353,549.5401814793306,4.501244769647087e+40,9.002489539294175e+40,1.0,True,1.5062333606191074,94802400.0,52360976.152457565,53898336.93081819,1.5062333606191074,3.246774235493339,313397679884923.25,626795359769846.5,1.0,True,5.398192054102298,94802400.0,14413491.793924062,16040431.547079198,5.398192054102298,11.328589624952883,1.0244653629078136e+21,2.0489307258156273e+21,1.0,True,4.158849597834181e-34,1.0,True,5.973241412276508e-08,1.0,True,1.8272945750811604e-14,1.0,True,30323664.378780954,61344386.05648088,2.356194490192345,0.7853981633974483,1,0.056891790690205266,0.001226912962517943,0.3796766596921639,0.750526738828155,5.543453789299551,5.611886251645671,4.29813957500871
140,0.12,0.144,0.02,0.24997483497894474,1.8146536101202406,3.1415926535897927,0.007,0.005,0.006,0.004,0.0038,0.0013,0.0034,0.011748023233979148,0.009648751434605021,0.02173519632605058,0.35786847516618797,1.0,True,221.48642374002046,1.0,True,402.5678431450603,1.0,True,5.340749843995643,1.0,True,312.3974340261593,3.0,1113.37666932042,3.5639750780641455,True,74.0781583897089,94802400.0,1056846.6331144683,1135710.0987940682,74.0781583897089,157.3505465008838,1.6045338094640955e+34,3.209067618928191e+34,1.0,True,1.289068612174436,94802400.0,61369532.222539656,62023165.54566826,1.289068612174436,2.7959515128527253,49477621831114.81,98955243662229.62,1.0,True,2.49140983792206,94802400.0,31469210.723182384,33536558.678215254,2.49140983792206,5.307221238621051,1.1675634011425771e+17,2.3351268022851542e+17,1.0,True,1.1666940197572008e-27,1.0,True,3.783528655418847e-07,1.0,True,1.6033390547939935e-10,1.0,True,64597670.75364286,71239088.0089572,2.356194490192345,0.7853981633974483,1,0.04313197099463475,0.001226912962517943,0.36938390574914065,0.7409895758698273,5.506287002317188,5.573227882867608,4.2445009003749234
141,0.12,0.157,0.027,0.2503827537604574,1.594969999272678,3.1415926535897927,0.007,0.004,0.005,0.008,0.0018,0.0023,0.0036,0.009425874156768363,0.017467662593440247,0.021674060933011722,0.37373846258170285,1.0,True,292.50876281191336,1.0,True,208.8888265807301,1.0,True,19.21045611509345,1.0,True,1760.1285299346841,3.0,6244.196144543586,3.5475796445247663,True,116.42882302304051,94802400.0,640031.1689636022,887621.5483618703,116.42882302304051,225.8366682998518,5.470576608299205e+36,1.094115321659841e+37,1.0,True,1.2400734792854,94802400.0,63646674.39806795,65225480.17041999,1.2400734792854,2.677071716191824,32390792149514.37,64781584299028.74,1.0,True,10.07086429562629,94802400.0,7244149.802657169,11052583.503698416,10.07086429562629,18.855824929150614,3.052840075350766e+24,6.105680150701532e+24,1.0,True,3.421942756747176e-30,1.0,True,5.779420248072156e-07,1.0,True,6.1319949744989846e-18,1.0,True,17958969.736743376,74398247.05382667,2.356194490192345,0.7853981633974483,1,0.04856759768322033,0.0012610998790149534,0.3568213164928739,0.7556782804146255,5.141251303504365,5.19066555761646,4.142754169266449
144,0.12,0.157,0.027,0.2503827537604574,1.594969999272678,3.1415926535897927,0.008,0.007,0.007,0.009,0.0018,0.0032,0.0033,0.01886477372545905,0.027650966510921447,0.021764453978433462,0.1497370699908681,1.0,True,790.9824164632248,1.0,True,546.2122171951545,1.0,True,11.023274021207936,1.0,True,3460.859177260406,3.0,12446.92692406481,3.596484654980304,True,228.8099504890219,94802400.0,328487.54919300025,437341.27856995846,228.8099504890219,450.4923130247916,1.27770592897314e+40,2.55541185794628e+40,1.0,True,3.1075209947373246,94802400.0,25348575.40277954,26283242.378558684,3.1075209947373246,6.681926277728238,1.4438312780777388e+18,2.8876625561554775e+18,1.0,True,5.980515281096972,94802400.0,12032662.805686653,19458168.262235556,5.980515281096972,10.955569869079463,8.360108521774535e+21,1.672021704354907e+22,1.0,True,1.4651258615544495e-33,1.0,True,1.2965503853693407e-11,1.0,True,2.239205382471094e-15,1.0,True,31297416.66008179,29807409.837732162,2.356194490192345,0.7853981633974483,1,0.06828019421481396,0.001484021574800425,0.3683942957930511,0.7629895084734474,5.119857305169294,5.21657612525963,4.180680943578085
147,0.06,0.328,0.266,0.24978742799146464,1.5662160440084287,3.1415926535897927,0.009,0.008,0.008,0.009,0.0018,0.0037,0.0037,0.012264319370243469,0.06585503687312017,0.021642183192355745,0.22851184986763673,1.0,True,462.3321177761926,1.0,True,386.37506766340465,1.0,True,4.376140670950939,1.0,True,1440.3058922958398,3.0,3259.160169874155,2.262824992459811,True,33.27461396908648,94802400.0,2372449.909248517,2428394.223777583,33.27461396908648,71.86236220973441,1.323736029319606e+30,2.647472058639212e+30,1.0,True,4.874840266108348,94802400.0,16153329.585525764,16782061.151267707,4.874840266108348,10.47505410690593,2.7226952503046085e+20,5.445390500609217e+20,1.0,True,2.0247692664374926,94802400.0,38911675.30675197,40298195.01233961,2.0247692664374926,4.355517798605034,9891366655742048.0,1.9782733311484096e+16,1.0,True,1.414179231007408e-23,1.0,True,6.875539962801805e-14,1.0,True,1.8925595068435594e-09,1.0,True,78836588.20433468,19008266.985370208,1.8325957145940461,1.8325957145940461,1,0.09976153943571939,0.0010277958052340738,0.3159818727954879,0.14944074589120676,11.28457583622143,11.36977154692886,7.615341318610151
151,0.116,0.176,0.046,0.24983122859812845,1.589773246255774,3.1415926535897927,0.006,0.005,0.005,0.003,0.0015,0.0029,0.0039,0.009741504412536748,0.007326263787473805,0.021575807622770702,0.3518884443131013,1.0,True,94.56400797720286,1.0,True,462.783736957381,1.0,True,9.724024861173888,1.0,True,78.05879343314325,3.0,262.0259529747502,3.356776878689182,True,9.588448365707055,94802400.0,7749411.693897395,10891351.15489508,9.588448365707055,18.507826251453473,1.3938745589654524e+24,2.787749117930905e+24,1.0,True,1.332941310180652,94802400.0,58861466.486970924,62468684.87037408,1.332941310180652,2.8434811639185726,80376051092796.77,160752102185593.53,1.0,True,5.354439098401331,94802400.0,13292025.344582884,22485213.451699276,5.354439098401331,9.64300241179739,2.627509581383232e+21,5.255019162766464e+21,1.0,True,1.3430189883007959e-17,1.0,True,2.329051968276863e-07,1.0,True,7.124617216484136e-15,1.0,True,35479135.94683585,70048673.16718751,2.356194490192345,0.7853981633974483,1,0.03864357582278126,0.0012828398266199327,0.32110051983640936,0.7258715157216132,4.702260635702989,4.749335834060631,3.9406273409034016
152,0.116,0.176,0.046,0.24983122859812845,1.589773246255774,3.1415926535897927,0.009,0.007,0.008,0.003,0.0032,0.0039,0.0023,0.020549013061790272,0.011815272476003941,0.02200899555058889,0.11147041483376478,1.0,True,178.44692181371954,1.0,True,1086.1065053292568,1.0,True,67.9583082294235,1.0,True,123.96114964939491,3.0,419.2415247596003,3.38203966279242,True,41.48309139230494,94802400.0,1770536.7655708008,2622753.7264406136,41.48309139230494,78.52883860681061,3.9775581059945385e+31,7.955116211989077e+31,1.0,True,4.201285515816514,94802400.0,18689408.957301497,19745866.965519432,4.201285515816514,8.976129134412078,4.995314506351014e+19,9.990629012702028e+19,1.0,True,37.82717779302034,94802400.0,1854409.4772875244,3320737.561029501,37.82717779302034,66.66477250706198,2.322135691509372e+31,4.644271383018744e+31,1.0,True,4.7064051614449765e-25,1.0,True,3.7475117885369383e-13,1.0,True,8.06154440864398e-25,1.0,True,5076641.973418453,22189858.128883388,2.356194490192345,0.7853981633974483,1,0.0543732810883831,0.0015465346798695853,0.32887257866908426,0.729546415967656,4.666145975909523,4.7632584937972,3.959271984206558
154,0.116,0.176,0.046,0.24983122859812845,1.589773246255774,3.1415926535897927,0.007,0.005,0.007,0.006,0.0025,0.0021,0.0023,0.011394214412536746,0.02067955771875495,0.02200899555058889,0.25167644252716914,1.0,True,566.4158094691894,1.0,True,390.77906089020115,1.0,True,26.23135138176765,1.0,True,856.4736066403536,3.0,2934.6906733172023,3.426481155477712,True,151.7746240406155,94802400.0,478546.82770418894,744246.0907073952,151.7746240406155,282.14098626622507,1.6082983750436385e+38,3.216596750087277e+38,1.0,True,1.8612834755947734,94802400.0,42179799.455494516,44600386.78001067,1.8612834755947734,3.9755618761146065,3872520529179083.0,7745041058358166.0,1.0,True,14.256621472686648,94802400.0,5009040.690230896,8358895.257239139,14.256621472686648,25.80802312007587,2.227803484634428e+26,4.455606969268856e+26,1.0,True,1.163963123415583e-31,1.0,True,4.834060880748478e-09,1.0,True,8.402895555696585e-20,1.0,True,13152200.776045246,50099971.03167093,2.356194490192345,0.7853981633974483,1,0.054082767681880584,0.00146101202476159,0.331438972621981,0.735619107578087,4.729281436592355,4.783174222423725,3.989660067567173
157,0.111,0.184,0.062,0.2498754670964362,1.686666718585056,3.1415926535897927,0.008,0.005,0.005,0.006,0.0038,0.0028,0.0033,0.012466928471981118,0.01535459873322476,0.021764453978433462,0.22911557006483857,1.0,True,312.1963257616447,1.0,True,461.83442242824196,1.0,True,64.17639748978559,1.0,True,586.0780514844591,3.0,1917.891285289665,3.2724161575952158,True,59.36706590422254,94802400.0,1256149.872542023,1735981.9307263005,59.36706590422254,115.30240734153303,2.1523502111216567e+33,4.3047004222433135e+33,1.0,True,2.0705655924023785,94802400.0,37674332.16433957,41326117.773962595,2.0705655924023785,4.367063735326044,1.4402789480894294e+16,2.8805578961788588e+16,1.0,True,33.486552058718,94802400.0,2171555.2199781374,3360044.2564823967,33.486552058718,62.36894074998227,3.703542816260712e+30,7.407085632521424e+30,1.0,True,8.697469353857812e-27,1.0,True,1.2997482206368847e-09,1.0,True,5.0546195707008666e-24,1.0,True,5375808.139665533,45608890.95495709,2.356194490192345,0.7853981633974483,1,0.04958598118363934,0.001633304900982502,0.31072206027010113,0.6938164037802543,4.576004520703912,4.63423166402219,3.8914039351671823
159,0.111,0.184,0.062,0.2498754670964362,1.686666718585056,3.1415926535897927,0.008,0.008,0.002,0.006,0.0022,0.0016,0.0017,0.019957910311860703,0.006121886594558191,0.022113799081512644,0.13313701601203884,1.0,True,39.6167001622337,1.0,True,930.6737383914757,1.0,True,7.511059132567427,1.0,True,237.78122772839265,3.0,767.1565141158659,3.226312360503732,True,11.61141721445465,94802400.0,6439778.269947976,8787557.418376299,11.61141721445465,22.65662273831216,1.1997259628620262e+25,2.3994519257240524e+25,1.0,True,4.868302990421529,94802400.0,16035082.213453788,17517556.038095232,4.868302990421529,10.28235089632847,2.9655284598733354e+20,5.931056919746671e+20,1.0,True,3.9890655817803773,94802400.0,18310210.82457778,27793983.958221443,3.9890655817803773,7.483050113451158,6.339821804701164e+19,1.2679643609402329e+20,1.0,True,1.560356329652331e-18,1.0,True,6.312534259340601e-14,1.0,True,2.9527643799260367e-13,1.0,True,45932270.5241534,19370442.368819997,2.356194490192345,0.7853981633974483,1,0.048193595987931534,0.0017381960414125713,0.3076023278686479,0.6882832200215256,4.524177819692992,4.617615476524139,3.862823793498068
160,0.111,0.184,0.062,0.2498754670964362,1.686666718585056,3.1415926535897927,0.007,0.009,0.009,0.003,0.0031,0.0038,0.0022,0.01957217457774069,0.013909931745236873,0.022028646212637094,0.10575749136219265,1.0,True,175.21370073831991,1.0,True,908.4686847554847,1.0,True,49.3583280010966,1.0,True,132.107060001097,3.0,431.5255391901746,3.266483556492675,True,36.76079607925442,94802400.0,2025918.1221864778,2817333.9863283606,36.76079607925442,71.23312854052372,8.302081627384686e+30,1.6604163254769371e+31,1.0,True,4.4573176313233995,94802400.0,17557590.83107468,18908586.118750144,4.4573176313233995,9.460821749280118,1.0328456735631276e+20,2.0656913471262553e+20,1.0,True,27.01752246446041,94802400.0,2638974.152453073,4432220.982640745,27.01752246446041,48.789489387414946,3.838391250329011e+29,7.676782500658022e+29,1.0,True,2.254856172246184e-24,1.0,True,1.8124682592143164e-13,1.0,True,4.8770432139754903e-23,1.0,True,6989701.92005562,21052615.018014878,2.356194490192345,0.7853981633974483,1,0.05551075253561465,0.001768164938678305,0.31263656429567577,0.6932270587693965,4.54287845610059,4.633469284778004,3.8884787454176224
163,0.099,0.261,0.14,0.2501517435462807,1.515825577695892,3.1415926535897927,0.009,0.005,0.005,0.008,0.0028,0.0039,0.0021,0.012552347355438274,0.029014092453879318,0.0220474235119276,0.15187017524323115,1.0,True,348.4393903173811,1.0,True,545.0393186008193,1.0,True,38.74332187234237,1.0,True,743.6505033598343,3.0,2259.4088572812325,3.0382670986883737,True,58.684918511100804,94802400.0,1191972.930146374,2157521.085325834,58.684918511100804,103.00063185852932,3.9604021342483344e+33,7.920804268496669e+33,1.0,True,3.191592607980447,94802400.0,24169109.118667915,28198140.355956856,3.191592607980447,6.588087086131462,2.512648449628695e+18,5.02529689925739e+18,1.0,True,21.86068607913129,94802400.0,3204424.203988194,5768532.329946055,21.86068607913129,38.44886562141103,4.015538659818372e+28,8.031077319636744e+28,1.0,True,4.7267927259495246e-27,1.0,True,7.450306071574133e-12,1.0,True,4.661890118833205e-22,1.0,True,8904760.441986896,30232036.43479381,2.356194490192345,0.7853981633974483,1,0.06361386332124519,0.0019020755245090053,0.2505306139767429,0.5688829525820912,3.914148476912469,3.953934988110217,3.6333109898245284
164,0.099,0.261,0.14,0.2501517435462807,1.515825577695892,3.1415926535897927,0.008,0.006,0.005,0.008,0.0015,0.002,0.0037,0.013362202241465818,0.029031124256326462,0.021642183192355745,0.11198381474431261,1.0,True,394.1316686522444,1.0,True,648.3184402899424,1.0,True,9.748487268823052,1.0,True,744.1759535583332,3.0,2259.4088572812325,3.036121829088537,True,57.30033661147592,94802400.0,1225874.3829703399,2183675.5756589165,57.30033661147592,101.1863747961331,2.8583558595981816e+33,5.716711719196363e+33,1.0,True,4.323740500061989,94802400.0,17850456.481791567,20764188.13499282,4.323740500061989,8.93443416154194,8.521104032573142e+19,1.7042208065146284e+20,1.0,True,5.87117276101777,94802400.0,11397236.433194669,24199629.720211957,5.87117276101777,9.691864404950811,1.5710530664964175e+22,3.142106132992835e+22,1.0,True,6.549219523223255e-27,1.0,True,2.196898421664624e-13,1.0,True,1.1915574590836196e-15,1.0,True,35390106.2273893,22292058.08207659,2.356194490192345,0.7853981633974483,1,0.06403550969014803,0.0018759001732542935,0.25063992543438945,0.5684625294291912,3.908717498451397,3.950954271517405,3.6306088470209716
165,0.099,0.261,0.14,0.2501517435462807,1.515825577695892,3.1415926535897927,0.007,0.008,0.008,0.004,0.0035,0.0021,0.003,0.015557219529135038,0.023328290054192704,0.02184698675903592,0.10390054677640212,1.0,True,362.2893566280786,1.0,True,1130.2543031416178,1.0,True,19.902524287254327,1.0,True,150.30067492196676,3.0,451.8817714562466,3.0065185781158665,True,52.15285566030709,94802400.0,1346555.7256509678,2400795.319089401,52.15285566030709,92.06503364135797,9.592886501111078e+32,1.9185773002222156e+33,1.0,True,4.657972437506553,94802400.0,16574146.569483705,19251095.49603972,4.657972437506553,9.63008147632343,2.0189498726967358e+20,4.0378997453934717e+20,1.0,True,11.637125058870634,94802400.0,5875487.435011518,11570617.844331313,11.637125058870634,19.77518732553445,3.4848721778965216e+25,6.969744355793043e+25,1.0,True,1.9514460009332739e-26,1.0,True,9.272146997387047e-14,1.0,True,5.371789564832602e-19,1.0,True,17334484.561887443,20682962.344044488,2.356194490192345,0.7853981633974483,1,0.06073249634236366,0.002050402514952368,0.2482500890602274,0.5656669053629304,3.8904152978652684,3.940113385169972,3.615139761382798
166,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.008,0.006,0.004,0.003,0.0016,0.0015,0.0029,0.016423498877032094,0.005007566647522049,0.02187275096038801,0.1524430767819919,1.0,True,122.40342057256737,1.0,True,1021.5862371897069,1.0,True,10.541020790581744,1.0,True,81.19909919208385,3.0,288.5872326878528,3.5540693869666398,True,29.475542956061354,94802400.0,2534123.6410532757,3475593.8882984826,29.475542956061354,57.40702425946027,6.150149971068174e+29,1.2300299942136348e+30,1.0,True,3.034968141697005,94802400.0,26028804.679950133,26533243.190049168,3.034968141697005,6.563671203475211,1.0611768151936721e+18,2.1223536303873441e+18,1.0,True,5.851039246024153,94802400.0,12119969.34998674,20800524.259985324,5.851039246024153,10.479794260906672,7.68604465142665e+21,1.53720893028533e+22,1.0,True,3.043828213631132e-23,1.0,True,1.764079249750992e-11,1.0,True,2.4355830402995737e-15,1.0,True,32729278.01340196,30346081.079607215,2.6179938779914944,0.7853981633974483,1,0.04330381648494215,0.0011557517674272903,0.3615783575648923,0.7823599246391777,3.5916563450198127,3.6148380245227103,3.5684278538037724
167,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.006,0.006,0.007,0.005,0.0031,0.0036,0.0024,0.012249351038381354,0.014682533114698677,0.02198847152578299,0.36128091912968047,1.0,True,507.4362873176062,1.0,True,562.3663815698166,1.0,True,92.6827158771231,1.0,True,649.6451975284839,3.0,2338.0910055728823,3.5990276145624365,True,168.08771370851048,94802400.0,436098.456521585,651661.9445000484,168.08771370851048,317.16543429598397,4.7362556386198084e+38,9.472511277239617e+38,1.0,True,1.2733296544891308,94802400.0,62213580.297092855,62354238.055646405,1.2733296544891308,2.769575678230648,42211193315562.98,84422386631125.95,1.0,True,52.302027464758,94802400.0,1323731.938929473,2490663.9365409818,52.302027464758,90.44682598851878,1.1702487378907993e+33,2.3404974757815985e+33,1.0,True,3.952489356223853e-32,1.0,True,4.434842639972954e-07,1.0,True,1.5996599179196758e-26,1.0,True,3722376.893415533,71918386.16654985,0.0,0.7853981633974483,1,0.04892035567886302,0.0013070281767764123,0.3672620227235566,0.7896833666928468,3.6289757391648902,3.6344232821621025,3.5914739032979845
170,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.008,0.004,0.009,0.007,0.0028,0.0013,0.0037,0.010952256529191387,0.02647378441376559,0.021642183192355745,0.3389538559956334,1.0,True,1262.9574928994052,1.0,True,365.48717691618384,1.0,True,10.155515213189899,1.0,True,2259.6177461049556,3.0,8248.785067661127,3.650522342498006,True,396.0801611804644,94802400.0,190635.23176999716,248200.26805185524,396.0801611804644,786.1715839763523,7.149709954691977e+42,1.4299419909383954e+43,1.0,True,1.369767004149898,94802400.0,57571141.610021524,59300816.60542406,1.369767004149898,2.951948485059314,104006300544748.28,208012601089496.56,1.0,True,5.7444816743159315,94802400.0,12155455.808510404,22150982.811243836,5.7444816743159315,10.0564212981683,7.429141548252127e+21,1.4858283096504254e+22,1.0,True,2.618288031071114e-36,1.0,True,1.7998909587160824e-07,1.0,True,2.5198066127040346e-15,1.0,True,33971688.56109997,67473849.34377076,0.0,0.7853981633974483,1,0.05906822413531272,0.0012283644439148686,0.3754650282091362,0.7978818756172901,3.6756437721326685,3.66367625387909,3.616239362708389
173,0.082,0.253,0.166,0.24993062920924458,1.6947365583522471,3.1415926535897927,0.008,0.006,0.008,0.006,0.0025,0.0026,0.0035,0.011111915257835243,0.033918272609642426,0.02170506531091,0.2239411413964107,1.0,True,210.13265737152312,1.0,True,208.927983727034,1.0,True,12.30701684081319,1.0,True,604.2227139498005,3.0,1623.0749389558814,2.686219669475597,True,26.441301779992113,94802400.0,2959374.2666384443,3189433.843653755,26.441301779992113,56.108434970107595,1.012719752967864e+29,2.025439505935728e+29,1.0,True,2.096533196740815,94802400.0,37400986.007609114,39829492.87720148,2.096533196740815,4.467148268167133,1.5675449172822434e+16,3.1350898345644868e+16,1.0,True,5.7216304177706245,94802400.0,13659029.626428315,14826367.849206436,5.7216304177706245,12.111468702344734,1.9142622909687204e+21,3.828524581937441e+21,1.0,True,1.8484876931786311e-22,1.0,True,1.1942241522785903e-09,1.0,True,9.779224136796147e-15,1.0,True,28032788.48663735,44578843.312076494,1.8325957145940461,1.8325957145940461,1,0.06673525317838767,0.0013503852963933053,0.47417706036552165,0.26362302379121183,14.3339196564545,14.414850494059671,8.951728576639034
