design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,angle_deg,F_Ax,F_Ay,F_Bx,F_By,F_Cx,F_Cy,N,F_f,tau_A
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.006,0.005,0.003,0.0024,0.0021,0.0013,0.003932518511313177,0.012040533653835318,0.022166200846974522,285.0,1.8679024375361828,0.6521857722284337,-1.8682992303947896,-0.6121269145240502,-1.87302452822371,-0.489475228858427,4.632975201450393,-2.177498344681685,0.15547681448021647
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.006,0.005,0.003,0.0024,0.0021,0.0013,0.003932518511313177,0.012040533653835318,0.022166200846974522,300.0,1.7773931321795309,0.5787058945948633,-1.7781596771191617,-0.5388001932171557,-1.7854218869118592,-0.4166174395858846,4.705832990722936,-2.21174150563978,0.14369910799960425
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.006,0.005,0.003,0.0024,0.0021,0.0013,0.003932518511313177,0.012040533653835318,0.022166200846974522,315.0,1.702238363403331,0.4848045840598233,-1.7033224216531253,-0.44514251921404674,-1.712896436965104,-0.32370572872410097,4.798744701584719,-2.2554100097448178,0.12109384759518264
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.006,0.005,0.003,0.0024,0.0021,0.0013,0.003932518511313177,0.012040533653835318,0.022166200846974522,330.0,-3.3462417147859047,-0.45278963893194674,3.3449140200041794,0.4921341904675598,3.333492911783071,0.612598822864526,5.735049253173346,2.6954731489914727,-0.16447428337770345
2,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.003,0.006,0.005,0.003,0.0024,0.0021,0.0013,0.003932518511313177,0.012040533653835318,0.022166200846974522,345.0,-3.288244637286697,-0.19962046745858733,3.286763786178296,0.23859526691317642,3.2741775995034827,0.3579277972329784,5.480378227541799,2.575777766944645,-0.08393834123221723
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.004,0.001,0.005,0.007,0.0033,0.0037,0.0012,0.0008637318585394603,0.028029540375830525,0.02217711788144575,0.0,-3.2131170203065844,0.1472849967333783,3.2127802949823647,-0.1388117872011062,3.182765837284494,0.13615800388579125,5.258715530302774,2.4715962992423037,0.011300822965412145
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.004,0.001,0.005,0.007,0.0033,0.0037,0.0012,0.0008637318585394603,0.028029540375830525,0.02217711788144575,14.999999999999998,-3.0087877614262615,0.4779395912127164,3.008462509739232,-0.46955353260732074,2.9800532380353366,-0.1974119345522336,4.925145591864749,2.314818428176432,0.09766718839027315
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.004,0.001,0.005,0.007,0.0033,0.0037,0.0012,0.0008637318585394603,0.028029540375830525,0.02217711788144575,29.999999999999996,-2.724074073333908,0.819504523765345,2.723782460649036,-0.8111996768951828,2.6996477647729606,-0.541693535190598,4.580863991226384,2.1530060758764007,0.1633783014674487
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.004,0.001,0.005,0.007,0.0033,0.0037,0.0012,0.0008637318585394603,0.028029540375830525,0.02217711788144575,45.0,-2.3411015286810235,1.1412763802463495,2.3408634279208704,-1.1330412714742304,2.3244469589239687,-0.865798247443851,4.256759278973131,2.0006768611173715,0.1942939668656972
3,0.079,0.288,0.201,0.24979222709267482,1.587839150981423,3.1415926535897927,0.004,0.001,0.005,0.007,0.0033,0.0037,0.0012,0.0008637318585394603,0.028029540375830525,0.02217711788144575,59.99999999999999,-1.8076579069144376,1.3498250034843156,1.8074895442523278,-1.3416434066369154,1.8046342127973503,-1.0761369338749258,4.046420592542057,1.9018176784947665,0.1768234775798051
