design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,angle_deg,F_Ax,F_Ay,F_Bx,F_By,F_Cx,F_Cy,N,F_f,tau_A
169,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.006,0.004,0.01,0.002,0.003,0.0031,0.0015,0.022953332693590213,0.023613488773400863,0.0621243252446475,345.0,-0.03396861053106518,0.34653909195549815,0.02062052102876632,-0.11779028842873884,-0.017431120594626495,0.11753751237974297,0.7269771430297349,-0.14539542860594698,0.026497121044393272
170,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.011,0.006,0.011,0.009,0.0028,0.0013,0.0037,0.06351064927753208,0.11691252445253568,0.06072267226632187,0.0,-0.6049952987044421,1.1977035613766076,0.5667589747032822,-0.5746640919640179,0.3674785272069696,0.5722477729153571,1.1679371878479747,0.23358743756959496,0.10811442685377817
170,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.011,0.006,0.011,0.009,0.0028,0.0013,0.0037,0.06351064927753208,0.11691252445253568,0.06072267226632187,14.999999999999998,-0.5724243574348876,1.2756954479981455,0.5354909045798106,-0.6625522674517664,0.342360391008171,0.4661421783455849,1.0618315932782025,0.2123663186556405,0.13169613887234852
170,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.011,0.006,0.011,0.009,0.0028,0.0013,0.0037,0.06351064927753208,0.11691252445253568,0.06072267226632187,29.999999999999996,-0.5094477598034053,1.3460678512821236,0.47633413187106816,-0.7421465438701138,0.30632883256712534,0.36957196984994534,0.965261384782563,0.19305227695651261,0.14038159729583327
170,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.011,0.006,0.011,0.009,0.0028,0.0013,0.0037,0.06351064927753208,0.11691252445253568,0.06072267226632187,45.0,-0.41503066357410046,1.3998549808331822,0.3879934995852343,-0.8038526754094584,0.2595344714958382,0.29328827495505316,0.8889776898876708,0.17779553797753417,0.12969090798121866
170,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.011,0.006,0.011,0.009,0.0028,0.0013,0.0037,0.06351064927753208,0.11691252445253568,0.06072267226632187,59.99999999999999,-0.2790892264204452,1.4058738586548016,0.2599710644198652,-0.8159480171745489,0.1994495159313767,0.2700071754082777,0.8656965903408953,0.17313931806817906,0.09624280148118253
170,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.011,0.006,0.011,0.009,0.0028,0.0013,0.0037,0.06351064927753208,0.11691252445253568,0.06072267226632187,75.0,-0.07360354451955535,1.2515050909372554,0.06370725565334454,-0.6653990743797426,0.122179633896234,0.4135244569027453,1.009213871835363,0.2018427743670726,0.0383545645778845
170,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.011,0.006,0.011,0.009,0.0028,0.0013,0.0037,0.06351064927753208,0.11691252445253568,0.06072267226632187,90.0,0.1163542386738461,0.9734484343223175,-0.1163542386738461,-0.3886452889108877,0.06663251618931564,0.6878798736498554,1.283569288582473,0.25671385771649463,-0.014195217118209218
170,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.011,0.006,0.011,0.009,0.0028,0.0013,0.0037,0.06351064927753208,0.11691252445253568,0.06072267226632187,105.00000000000001,0.03682490107239344,1.151098775062604,-0.026928612206182617,-0.5649927585050912,0.10441344236480168,0.5139307727773966,1.1096201877100142,0.22192403754200285,-0.030850038558156035
170,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.011,0.006,0.011,0.009,0.0028,0.0013,0.0037,0.06351064927753208,0.11691252445253568,0.06072267226632187,119.99999999999999,-0.055560315965217336,1.2628914281370065,0.07467847796579731,-0.6729655866567538,0.15493033411457283,0.4129896059260728,1.0086790208586904,0.2017358041717381,-0.05216344260095686
170,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.011,0.006,0.011,0.009,0.0028,0.0013,0.0037,0.06351064927753208,0.11691252445253568,0.06072267226632187,135.0,-0.08646337415815927,1.2598956517522322,0.11350053814702542,-0.6638933463285085,0.1841251681170836,0.43324760403600304,1.0289370189686207,0.20578740379372415,-0.07435463287161401
