design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,sigma_max_rod,sigma_min_rod,sigma_m_rod,sigma_a_rod,tau_m_rod,tau_a_rod,R_rod,sigma_a_eq_rod,sigma_m_eq_rod,S_e_rod,n_f_rod,n_y_rod,n_rod,b_B_rod,N_f_rod,t_f_rod,D_rod,failed_miner_rod,sigma_max_crank,sigma_min_crank,sigma_m_crank,sigma_a_crank,tau_m_crank,tau_a_crank,R_crank,sigma_a_eq_crank,sigma_m_eq_crank,S_e_crank,n_f_crank,n_y_crank,n_crank,b_B_crank,N_f_crank,t_f_crank,D_crank,failed_miner_crank,sigma_max_pin,sigma_min_pin,sigma_m_pin,sigma_a_pin,tau_m_pin,tau_a_pin,R_pin,sigma_a_eq_pin,sigma_m_eq_pin,S_e_pin,n_f_pin,n_y_pin,n_pin,b_B_pin,N_f_pin,t_f_pin,D_pin,failed_miner_pin
162,0.099,0.261,0.14,0.2501517435462807,1.515825577695892,3.1415926535897927,0.005,0.002,0.011,0.008,0.0013,0.003,0.0017,0.007758723860679189,0.18018072482824157,0.06204591109201389,357524.53872144385,152030.31504246066,254777.42688195227,102747.1118394916,82969.65501232172,42940.477126534985,0.4252304347727897,126840.93471320848,292512.2701822602,60725821.20783358,371.1451814720854,822.6955129292442,371.1451814720854,-0.12947720025912082,1.190363277168514e+29,2.380726554337028e+29,1.5726291594385182e-22,False,1647229.9987903188,101285.80421238455,874257.9015013517,772972.0972889671,198048602.5690546,190667203.24077618,0.061488562184252415,330246187.958077,343031356.0967049,68218665.5135579,0.1801410880394778,0.5124186942612907,0.1801410880394778,-0.12182355533217275,765.9446091617071,1531.8892183234143,24440.409627646863,True,5473285.950908036,4062864.196274747,4768075.073591392,705210.8773166444,774812.1994586011,114596.7675639547,0.7423080454257474,732611.5197661257,4953336.425147517,73333818.00882263,49.393824223859376,60.67589843284079,49.393824223859376,-0.11706730092865392,4.8308222545900895e+25,9.661644509180179e+25,3.875116701346829e-19,False
163,0.099,0.261,0.14,0.2501517435462807,1.515825577695892,3.1415926535897927,0.01,0.01,0.004,0.001,0.0018,0.0038,0.0021,0.07832090451674838,0.008119762908035674,0.0618596774795091,5209333.948968079,404077.83591088123,2806705.89243948,2402628.056528599,39515599.93344979,38708792.38706857,0.07756804226208713,67088631.270682156,68500551.18222061,71646175.07880475,0.9274620225961355,2.5444507722423695,0.9274620225961355,-0.1185988360033695,641494067.2141383,1282988134.4282765,0.02918187549465059,False,59833.40167888703,21779.552143171906,40806.476911029466,19026.924767857563,845593.105022647,824486.5784443652,0.3640032412005934,1428179.3927832774,1465178.5783116724,60311929.067172,37.434426339758105,119.23861597721337,37.434426339758105,-0.12992708666485894,7.599399961550616e+20,1.5198799923101232e+21,2.463352382387344e-14,False,7897322.347317735,6346307.536154266,7121814.941736001,775507.4055817341,320481.67237812,34897.83325117803,0.8036024435940292,777859.4425787948,7143414.699660449,70824265.14560658,38.80085252500412,43.553599308011435,38.80085252500412,-0.11935783136447027,9.274583987273395e+24,1.854916797454679e+25,2.018419373385116e-18,False
164,0.099,0.261,0.14,0.2501517435462807,1.515825577695892,3.1415926535897927,0.012,0.006,0.006,0.01,0.0028,0.0039,0.0021,0.05663251958521664,0.1223500580666631,0.0618596774795091,649550.7872038021,270705.12155611644,460127.95437995926,189422.83282384285,249476.16124010689,146949.52554235855,0.4167574374306476,317275.11526494223,631215.3352725084,61982933.66479495,155.62716012295994,363.73587082981163,155.62716012295994,-0.12812932837122556,1.8927650583465343e+26,3.7855301166930686e+26,9.890292467863529e-20,False,85400.44688544379,38863.44228372236,62131.94458458308,23268.502300860713,2732749.715656025,2622553.6898562894,0.45507305524822145,4542455.832667594,4733669.1269872375,61381278.632498465,11.932535312334165,37.19225447053892,11.932535312334165,-0.12877097607953358,1.4743879284424992e+17,2.9487758568849984e+17,1.2696794133261297e-10,False,2238840.247234842,1594587.5682777378,1916713.90775629,322126.339478552,192538.98035710788,24427.80333338947,0.7122382091563653,324893.1075183584,1945509.1829794205,69665662.35846618,115.05395940088125,151.95544923642575,115.05395940088125,-0.12044284217925914,7.721806566945169e+27,1.5443613133890337e+28,2.4243031520803607e-21,False
165,0.099,0.261,0.14,0.2501517435462807,1.515825577695892,3.1415926535897927,0.011,0.007,0.006,0.011,0.0015,0.002,0.0037,0.06024243287674062,0.13463790109679905,0.06072267226632187,649632.5198918867,270780.5435098078,460206.53170084726,189425.98819103948,179288.4913574936,101291.47543326943,0.41682110303663933,258190.03464211724,555178.4769061757,61667681.255241424,187.39806543580977,424.1619820556773,187.39806543580977,-0.12846475529234924,8.023470521344591e+26,1.6046941042689182e+27,2.333154954604714e-20,False,83879.1270817528,42001.23176335064,62940.17942255172,20938.94765920108,2349472.6246900046,2220015.780213874,0.5007352034364179,3845237.136084707,4069892.665499787,61161195.48363261,14.025872040965101,43.58740900634833,14.025872040965101,-0.12900726069974364,4.983936708699708e+17,9.967873417399416e+17,3.756066959542908e-11,False,15225999.601904828,11841718.628740933,13533859.11532288,1692140.4865819477,725028.1668922971,90650.3832097472,0.7777301286189112,1699409.2803848085,13591995.441500481,72219498.84944795,19.35286085690911,22.56169438156527,19.35286085690911,-0.11807453594785416,2.3307453566433318e+22,4.6614907132866636e+22,8.031765437885489e-16,False
166,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.011,0.008,0.006,0.004,0.0016,0.0015,0.0029,0.08456898745364524,0.02823062285403932,0.061369589025549086,229203.51155740564,87758.66320476458,158481.08738108512,70722.42417632052,145652.5517083049,61069.28065464458,0.38288533455904233,127240.05815938095,297926.5891371773,65097141.432109386,388.8866390799159,811.4465285405109,388.8866390799159,-0.12490460904242227,1.3810135941711156e+30,2.762027188342231e+30,1.355526120742913e-23,False,82765.22914067817,24773.082197136457,53769.15566890732,28996.07347177086,1443273.2569901948,1411561.8291158634,0.2993175087454783,2445068.744335739,2500400.8088965663,60725821.20783358,22.00661425931867,69.76081771133578,22.00661425931867,-0.12947720025912082,1.4154936259771947e+19,2.8309872519543894e+19,1.322506838353054e-12,False,12513763.222619697,7862165.543898366,10187964.383259032,2325798.8393606655,509398.21916295163,116289.94196803326,0.6282814692934919,2334504.2927739937,10226097.882947031,72219498.84944795,18.692577632163506,27.466835998266596,18.692577632163506,-0.11807453594785416,1.5834942932837574e+21,3.1669885865675147e+21,1.182195608749531e-14,False
167,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.007,0.008,0.009,0.007,0.0031,0.0036,0.0024,0.05364675035941226,0.0743814351124135,0.0616942726262976,151624.83169862084,58945.77859835985,105285.30514849034,46339.5265501305,106516.09915842477,39700.26617758598,0.3887607190590274,82919.75111277036,212419.47561368486,61821352.21570749,561.4596149056374,1168.1482470987196,561.4596149056374,-0.12830103652015645,6.078510422460469e+30,1.2157020844920938e+31,3.0797018840057347e-24,False,131573.86386959392,53828.74145881299,92701.30266420345,38872.56120539046,4932890.821391052,4596941.2133410685,0.40911424104838917,7962230.631723477,8544520.413622282,62212142.78443916,6.864564191931941,20.90053936430308,6.864564191931941,-0.12788652045175816,2418191768267957.0,4836383536535914.0,7.741321530264038e-09,False,1713467.8201201246,964761.9398591528,1339114.8799896387,374352.9401304859,129726.75399899625,36265.44107514082,0.5630464304789319,379586.1831435158,1357834.9509123017,68677366.32671957,119.92786995948673,198.57016427251327,119.92786995948673,-0.12138272129801346,1.296529225384659e+27,2.593058450769318e+27,1.443854842103238e-20,False
168,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.01,0.012,0.007,0.001,0.0024,0.0022,0.0033,0.1155655593582036,0.008243786357740113,0.06106573418409388,1556904.156484666,181493.5585006951,869198.8574926805,687705.2989919855,6994450.053929584,5523845.965920901,0.11657336628253946,9592265.704405997,12145884.131038517,69532921.06363171,6.13122200150309,15.870715889420827,6.13122200150309,-0.12056830244593379,4619855971994633.0,9239711943989266.0,4.052074374932862e-09,False,89329.11859529186,25691.46408801399,57510.291341652926,31818.827253638934,1119704.1197197416,994916.1767657207,0.2876045850671594,1723539.1014242042,1940236.9393355767,59726494.11781941,30.418945900624667,94.16514441981424,30.418945900624667,-0.13056873437316702,1.4172107062071853e+20,2.8344214124143706e+20,1.3209045005099813e-13,False,6378237.916555101,4374994.437463489,5376616.177009296,1001621.7395458058,268830.80885046476,50081.086977290295,0.6859252499985815,1005370.8047030442,5396740.824445773,69319753.27428749,38.945727286616425,53.88846992751811,38.945727286616425,-0.1207702797236447,5.6124499651269105e+23,1.1224899930253821e+24,3.3354417618539424e-17,False
169,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.006,0.004,0.01,0.002,0.003,0.0031,0.0015,0.022953332693590213,0.023613488773400863,0.0621243252446475,165837.4824785063,57978.9110770991,111908.1967778027,53929.28570070361,35514.34675339931,15667.0877284345,0.34961282703151003,60371.68847944791,127699.8472278705,65735219.09362634,845.4543552096072,1834.4083739332973,845.4543552096072,-0.12426296133411421,7.999693859152206e+32,1.599938771830441e+33,2.3400895496248297e-26,False,157080.43473361727,40153.53222473011,98616.98347917368,58463.45125444358,9320855.11222045,7989369.487230079,0.25562402022138486,13838117.371433936,16144495.822987126,65097141.432109386,4.065009607155505,11.506668807113684,4.065009607155505,-0.12490460904242227,68569449305232.43,137138898610464.86,2.7300788018099926e-07,False,459880.80736890493,247370.39087384767,353625.5991213763,106255.20824752863,66304.79983525806,19922.85154641162,0.5379010972193351,111718.07965117706,371806.4601342118,72219498.84944795,431.64666158492537,713.5108388772313,431.64666158492537,-0.11807453594785416,2.39661759363456e+32,4.79323518726912e+32,7.811008335130521e-26,False
170,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.011,0.006,0.011,0.009,0.0028,0.0013,0.0037,0.06351064927753208,0.11691252445253568,0.06072267226632187,124006.49470961104,48779.994579596496,86393.24464460376,37613.250065007276,83206.71028691626,30216.28986148878,0.39336644982850105,64450.206356793766,168029.35050322252,60344367.08739388,706.2511013751314,1484.0014522555894,706.2511013751314,-0.1298917163275191,1.7604571857803238e+31,3.5209143715606477e+31,1.0633601402639251e-24,False,112373.10926102752,46869.739430333815,79621.42434568067,32751.684915346854,3777191.6119953953,3734636.1597457454,0.41709034962681113,6468662.490028842,6542772.271170681,61667681.255241424,8.442978345503645,26.51513890142231,8.442978345503645,-0.12846475529234924,1.03559204577387e+16,2.07118409154774e+16,1.8076616247096654e-09,False,13843828.271939816,5642666.852928476,9743247.562434146,4100580.70950567,527759.2429651829,222114.7884315571,0.4075943981742139,4118587.997468308,9786034.054635437,73333818.00882263,13.085043330124746,24.81189339107582,13.085043330124746,-0.11706730092865392,1.898982542064162e+19,3.797965084128324e+19,9.857910531210928e-13,False
171,0.082,0.253,0.166,0.24993062920924458,1.6947365583522471,3.1415926535897927,0.006,0.008,0.004,0.004,0.0022,0.002,0.0031,0.031053801806699356,0.03155913480708021,0.061222562489361095,875669.8434437944,236460.58375986287,556065.2136018287,319604.62984196574,784718.9978757976,746858.3157211666,0.27003394661842123,1332493.5837376453,1468523.148833424,66524680.9639886,43.345427687604605,123.16956053430017,43.345427687604605,-0.12347764800725239,1.7023597471481861e+22,3.4047194942963722e+22,1.0996500611201582e-15,False,70999.76382629652,19161.373390164197,45080.56860823036,25919.19521806616,1860754.4924641892,1522023.3489686607,0.26987939617719275,2636349.185729782,3223236.587863669,62727331.620962925,20.53300251621784,58.877882043260065,20.53300251621784,-0.12734401504436374,1.6591147993940695e+19,3.318229598788139e+19,1.1283125198350825e-12,False,2919591.766862272,1033830.8168941627,1976711.2918782174,942880.4749840546,126775.17704518285,55699.30838370916,0.3541011550410131,947803.1594004248,1988869.8720588442,70030306.25476688,56.65103370800559,117.47988158850808,56.65103370800559,-0.12009942588139734,1.2494440053134963e+24,2.4988880106269926e+24,1.4982664225359175e-17,False
172,0.082,0.253,0.166,0.24993062920924458,1.6947365583522471,3.1415926535897927,0.005,0.003,0.009,0.008,0.003,0.0024,0.0024,0.009638636040733136,0.14286805810103806,0.0616942726262976,393124.5862306547,94946.53478954482,244035.56051009975,149089.02572055493,99998.15127129493,89616.77336906882,0.24151767178926234,215223.22318363652,299252.812127988,61381278.632498465,242.3711046396166,670.5851707767675,242.3711046396166,-0.12877097607953358,2.8415176906300054e+27,5.683035381260011e+27,6.5880286657126205e-21,False,629419.1815498704,53728.12198673326,341573.65176830185,287845.52978156856,36192087.87671751,34871025.74480866,0.08536143092181288,60399074.202626154,62687465.63060043,66754775.11346164,0.9665776476369629,2.802905991731104,0.9665776476369629,-0.12325051636734262,681651805.5972935,1363303611.194587,0.02746270140603047,False,2511000.9376123147,981817.338059398,1746409.1378358563,764591.7997764584,158143.94257282096,44357.60020130599,0.391006360592202,768442.1971575094,1767759.428325587,68677366.32671957,67.34405948750634,136.03019434004355,67.34405948750634,-0.12138272129801346,3.884653059124956e+24,7.769306118249912e+24,4.818963164812666e-18,False
173,0.082,0.253,0.166,0.24993062920924458,1.6947365583522471,3.1415926535897927,0.005,0.003,0.01,0.008,0.001,0.0023,0.001,0.009671450385922183,0.15859333436245915,0.06227747788651,353978.91178676405,86526.20002254227,220252.55590465316,133726.3558821109,80606.11394664833,70966.29135011123,0.24443885537075558,181635.29883113466,260774.2801720916,61036258.71850713,284.43317225061907,779.8203664064066,284.43317225061907,-0.12914177333799712,8.799637121299455e+27,1.759927424259891e+28,2.127360451567756e-21,False,694064.1546767742,60654.749621875926,377359.45214932505,316704.7025274491,27884167.753243193,27284651.893601447,0.08739069610953018,47259464.54133426,48298269.47240604,66754775.11346164,1.2376961687071952,3.6103828074281488,1.2376961687071952,-0.12325051636734262,4988763593.317554,9977527186.635109,0.00375243277213525,False,37470961.82119845,15151496.37613288,26311229.098665662,11159732.722532785,1052802.2823251183,334936.4875905278,0.40435301470060536,11174801.196912965,26374342.73341191,75421685.75701076,4.931706628543797,9.187959135371294,4.931706628543797,-0.11522061387751442,6761714846163262.0,1.3523429692326524e+16,2.7685284614778036e-09,False
174,0.082,0.253,0.166,0.24993062920924458,1.6947365583522471,3.1415926535897927,0.006,0.007,0.003,0.003,0.0038,0.0019,0.0023,0.027022826548026915,0.017744452978490848,0.061751858019637895,1167736.0636733018,312659.99927735183,740198.0314753269,427538.032197975,1201289.6334184736,1145111.881243537,0.2677488595272372,2028948.6022743538,2208434.6211459422,68604285.44836812,29.28515712194685,81.41817291699327,29.28515712194685,-0.12145275807370924,1.2682290856744117e+21,2.5364581713488233e+21,1.4760740162369944e-14,False,70809.44641867225,25019.60543699639,47914.525927834315,22894.92049083793,2333900.3719122494,2124558.1978240972,0.35333711393623873,3679913.964375935,4042717.9767863224,63177055.74217016,15.011036947423127,44.6738887245321,15.011036947423127,-0.12687407548498658,1.4145512982970435e+18,2.829102596594087e+18,1.3233878490328855e-11,False,2919947.83670849,532737.620438106,1726342.7285732978,1193605.108135192,117144.68515318807,80994.63233774516,0.1824476498315238,1201820.9290776239,1738225.4883290653,70415716.0327349,48.38790747163683,117.34508610388276,48.38790747163683,-0.1197383909563551,2.0373072878133598e+23,4.0746145756267196e+23,9.188599143574537e-17,False
175,0.082,0.253,0.166,0.24993062920924458,1.6947365583522471,3.1415926535897927,0.011,0.007,0.011,0.008,0.0025,0.0026,0.0035,0.050222825556223274,0.174821061849022,0.06089910410974749,322900.6658087609,79825.07816188036,201362.87198532064,121537.79382344027,96388.66830386365,86906.3849387445,0.24721249168670667,193467.29583273962,261570.8935381637,60725821.20783358,268.2785198254497,758.1781223175298,268.2785198254497,-0.12947720025912082,4.566826903634369e+27,9.133653807268738e+27,4.099126241264424e-21,False,86450.04001981772,24734.993249928513,55592.516634873115,30857.523384944605,2355560.7934069424,2186456.74736892,0.28611893348179235,3787179.8889272064,4080329.7026360054,61161195.48363261,14.210767960738647,43.85123347926561,14.210767960738647,-0.12900726069974364,5.607744147854032e+17,1.1215488295708064e+18,3.338240744660891e-11,False,3529006.30835913,1979026.352955802,2754016.330657466,774989.9777016639,245894.3152372738,69195.53372336285,0.5607885563332935,784202.4809956982,2786754.0243670656,68378040.98550668,58.01033544375129,96.61277013088468,58.01033544375129,-0.12167005253512095,2.871478386327491e+24,5.742956772654982e+24,6.519289885354892e-18,False
176,0.118,0.155,0.03,0.2496902339425563,1.7245119855568558,3.1415926535897927,0.005,0.008,0.011,0.01,0.0022,0.0034,0.0017,0.036885854935505585,0.13429267773003473,0.06204591109201389,130717.06671627288,45311.097288992554,88014.08200263271,42702.984713640166,108763.60553854906,44035.401409195285,0.3466348995371987,87412.21101917203,207930.383301723,60005175.58134841,529.8736923872378,1168.134927484084,529.8736923872378,-0.13026251358598262,1.3798072154222134e+30,2.759614430844427e+30,1.356711270296683e-23,False,201831.59871583397,72561.2830546092,137196.4408852216,64635.157830612385,6699406.873876182,6286542.524348661,0.35951398847497046,10888802.892648939,11604524.128485834,63342180.57121437,5.103853655396402,15.337882193943003,5.103853655396402,-0.12670236733605567,286501407131899.25,573002814263798.5,6.533999322167972e-08,False,5380349.585245132,3784710.7389269094,4582530.162086021,797819.4231591115,285463.8627282013,84435.17125740161,0.7034321244303451,811112.6471740764,4609126.982108353,71258750.11984718,47.78893675832935,63.650322420463475,47.78893675832935,-0.11895551398745957,7.941881055296991e+24,1.5883762110593982e+25,2.3571241963532473e-18,False
177,0.118,0.155,0.03,0.2496902339425563,1.7245119855568558,3.1415926535897927,0.003,0.006,0.01,0.011,0.0024,0.0021,0.0039,0.016509285031742003,0.13424186387332937,0.06053643865381708,143026.63753824943,49008.59239036232,96017.61496430587,47009.022573943555,136491.88585899235,55198.13988763919,0.3426536009927243,106538.03144663265,255165.60720337348,60005175.58134841,434.0703770289971,953.8195448839015,434.0703770289971,-0.13026251358598262,3.0208616203277496e+29,6.041723240655499e+29,6.19690748958205e-23,False,933382.259383346,191456.59960682824,562419.4294950871,370962.8298882588,7452925.617805696,6677812.374785072,0.20512131839029932,11572257.67772463,12921091.920124508,66106800.8405103,4.955261194564951,14.085456079485995,4.955261194564951,-0.12389216407565071,378866335605541.4,757732671211082.8,4.9410565787218487e-08,False,3409917.7437674906,1248577.4902106796,2329247.616989085,1080670.1267784056,206414.9094126628,91952.89316699257,0.36616058920857514,1092343.3190149497,2356526.215795794,69665662.35846618,48.64113338853472,100.03277784728724,48.64113338853472,-0.12044284217925914,3.276163865467652e+23,6.552327730935304e+23,5.713999900102017e-17,False
178,0.118,0.155,0.03,0.2496902339425563,1.7245119855568558,3.1415926535897927,0.01,0.002,0.004,0.002,0.0017,0.0033,0.0013,0.018629164527610778,0.00966138718122958,0.0621929376282019,550718.044180576,132914.23809356213,341816.1411370691,208901.90304350693,5417265.713282808,5190139.883203021,0.24134716393999364,8992012.90183345,9389203.464579428,69037952.89120005,6.680618885787569,18.76916049094564,6.680618885787569,-0.12103824200531095,6831302913478381.0,1.3662605826956762e+16,2.7403264409582594e-09,False,95314.17034141492,31474.10901407893,63394.13967774693,31920.030663667996,13243568.904211402,12352164.93238571,0.3302143731759802,21394601.058186043,22938621.81515557,65735219.09362634,2.6812648383268844,7.781974276619868,2.6812648383268844,-0.12426296133411421,2434071658513.5986,4868143317027.197,7.69081712714721e-06,False,877498.9654280051,455395.46256602573,666447.2139970154,211051.75143098968,139855.23979563353,46613.290357817554,0.5189697999745265,225967.33900286315,709105.3189331371,73333818.00882263,219.80536968896382,368.9552860646397,219.80536968896382,-0.11706730092865392,1.1157398682628624e+30,2.2314797365257247e+30,1.6778104406312804e-23,False
179,0.118,0.155,0.03,0.2496902339425563,1.7245119855568558,3.1415926535897927,0.012,0.005,0.007,0.012,0.0024,0.004,0.0023,0.05605507970261439,0.10205478252227873,0.061751858019637895,201560.8696167188,67029.5556460987,134295.21263140874,67265.65698531005,116556.54510948047,47989.70893480926,0.3325524233625296,106928.50462158595,242469.56254196187,60877145.12791862,442.7773925918105,987.4124456404357,442.7773925918105,-0.12931348148692803,4.8574490900570274e+29,9.714898180114055e+29,3.853874668150196e-23,False,140431.47604504885,35689.051317516605,88060.26368128273,52371.21236376613,4531374.423994926,4351818.676871638,0.2541385473016602,7537752.989650887,7849064.729083692,61982933.66479495,7.253694235076013,22.421790282206125,7.253694235076013,-0.12812932837122556,3463077850301645.5,6926155700603291.0,5.405596064890492e-09,False,2562283.884596054,1751533.787300855,2156908.835948454,405375.0486475995,235596.77056108054,71877.29559044594,0.6835830322435118,424061.27732938866,2195170.4356356813,68990827.91667391,93.53225395485262,131.7180142147282,93.53225395485262,-0.12108315958366107,6.0702475008386936e+26,1.2140495001677387e+27,3.0838940253117454e-20,False
180,0.118,0.155,0.03,0.2496902339425563,1.7245119855568558,3.1415926535897927,0.002,0.005,0.006,0.003,0.0012,0.0016,0.0039,0.009190677886509997,0.021821517306492403,0.06053643865381708,243739.85375263932,90696.35302886873,167218.10339075403,76521.7503618853,207389.4962708429,128056.7100129525,0.37210309119538737,234629.79609689585,396223.55254581064,66106800.8405103,228.8543110205884,546.8782891337175,228.8543110205884,-0.12389216407565071,1.7533861392245628e+28,3.5067722784491257e+28,1.0676484535391013e-21,False,475911.66376116755,153497.17261621504,314704.4181886913,161207.24557247624,1568510.2251708352,1470684.2677702394,0.3225329074793308,2552395.820092511,2734906.1867318,68218665.5135579,23.214109378370253,65.25067029549459,23.214109378370253,-0.12182355533217275,1.658980892577727e+20,3.317961785155454e+20,1.1284035930584369e-13,False,6023500.415786139,1322001.4664027658,3672750.9410944525,2350749.474691686,220365.05646566712,141044.9684815012,0.21947395619632057,2363409.431766972,3692530.534693456,73964587.8866962,25.253643155636045,56.96886064107492,25.253643155636045,-0.11650390929413053,2.777163551309658e+21,5.554327102619316e+21,6.7406905117892685e-15,False
181,0.124,0.133,0.006,0.2502217476107179,1.5801374326764528,3.1415926535897927,0.005,0.003,0.01,0.006,0.0015,0.0027,0.0037,0.014578370855595806,0.06297044581769393,0.06072267226632187,110115.8787353142,39306.43537927259,74711.1570572934,35404.721678020804,36831.312374689216,20408.660212678144,0.35695519874798043,50030.33631835561,98241.5070251132,61982933.66479495,989.5487266117376,2326.8072495788315,989.5487266117376,-0.12812932837122556,3.4512671182651584e+32,6.902534236530317e+32,5.42409479142546e-26,False,525117.5414518482,142705.4658364009,333911.50364412455,191206.03780772368,32311740.51140508,28144365.97776962,0.2717590911967022,48747846.810098216,55966572.358162105,66754775.11346164,1.1818579116947792,3.2946752008014952,1.1818579116947792,-0.12325051636734262,3879096418.7999864,7758192837.599973,0.004825866124201962,False,4834601.164326336,1495159.742626081,3164880.4534762087,1669720.7108501275,395610.0566845261,208715.08885626594,0.30926227248249544,1708406.631101241,3238207.8740633028,72219498.84944795,32.93794927402071,69.74467075204679,32.93794927402071,-0.11807453594785416,2.228808035314179e+22,4.457616070628358e+22,8.399108269259796e-16,False
182,0.124,0.133,0.006,0.2502217476107179,1.5801374326764528,3.1415926535897927,0.011,0.006,0.005,0.003,0.0032,0.0026,0.002,0.06470325722120097,0.015632349308827138,0.06190991154604,330394.3952944279,75872.75586443627,203133.57557943207,127260.8197149958,98473.5605968232,67651.05663782803,0.2296429871239885,172989.3425248403,265243.9932166862,66754775.11346164,318.41306387972566,787.2518402011384,318.41306387972566,-0.12325051636734262,2.927014666275638e+29,5.854029332551276e+29,6.395594875450184e-23,False,86628.96756908429,34284.69757443084,60456.832571757564,26172.134997326724,1967520.2771419417,1944534.184823444,0.3957648178952347,3368133.692193831,3408381.3095806516,61667681.255241424,16.214241846605294,50.91112465768306,16.214241846605294,-0.12846475529234924,1.6650879538223995e+18,3.330175907644799e+18,1.1242649348958475e-11,False,1120971.5571789,590965.5546348613,855968.5559068806,265003.0012720194,114129.14078758413,35333.73350293593,0.5271904990364951,271977.95655704784,878497.8947226038,70030306.25476688,175.3600180280481,299.8759162274143,175.3600180280481,-0.12009942588139734,4.084887088574619e+28,8.169774177149238e+28,4.582746008417128e-22,False
183,0.124,0.133,0.006,0.2502217476107179,1.5801374326764528,3.1415926535897927,0.004,0.002,0.005,0.003,0.0038,0.0027,0.0037,0.007674159447386227,0.015549822908846964,0.06072267226632187,417210.13953891693,74301.12160640354,245755.63057266024,171454.5089662567,137919.9818937636,94346.64845105185,0.17809040232943046,236855.48097246827,342726.70478807756,66754775.11346164,234.86737781662262,595.2563906830233,234.86737781662262,-0.12325051636734262,2.286734888155372e+28,4.573469776310744e+28,8.186344686025567e-22,False,6785497.818281949,821844.3579940386,3803671.0881379936,2981826.730143955,2618613414.489336,2370088744.2203884,0.12111776910159337,4105115206.3896065,4535573074.215015,69037952.89120005,0.014523877389697432,0.039927374856746835,0.014523877389697432,-0.12103824200531095,7.283999505676251e-07,1.4567999011352501e-06,25700166488770.273,True,281191.038465183,40948.25415780299,161069.646311493,120121.39215369,54361.00563012887,40540.969851870366,0.145624321391285,139139.71238482336,186571.1332502061,67817271.43669258,410.1788107953692,1059.2217134414514,410.1788107953692,-0.12221175343481004,3.113477561415889e+30,6.226955122831778e+30,6.012569427828755e-24,False
184,0.124,0.133,0.006,0.2502217476107179,1.5801374326764528,3.1415926535897927,0.012,0.005,0.011,0.006,0.0032,0.0019,0.0026,0.05880116718204086,0.0692455337049326,0.061571750512807596,100416.173957115,36195.31559691166,68305.74477701333,32110.429180101666,34498.21690009178,18996.26691057292,0.3604530442712316,45974.49436093351,90752.71719017463,61667681.255241424,1071.3360927234064,2523.272405588702,1071.3360927234064,-0.12846475529234924,5.470715558387616e+32,1.0941431116775233e+33,3.421855843208442e-26,False,102310.10818741603,42144.83034435448,72227.46926588526,30082.638921530775,3626834.1185587314,3503696.2528180047,0.4119322234236306,6068654.485237833,6282276.178101502,61982933.66479495,9.01589215049215,27.93311770618603,9.01589215049215,-0.12812932837122556,1.880454011271786e+16,3.760908022543572e+16,9.95504271191366e-10,False,3634589.1399289104,1208200.839615728,2421394.9897723193,1213194.150156591,230032.52402837027,115253.44426487613,0.3324174461268982,1229508.0785496791,2453955.701072674,70415716.0327349,44.36289735185493,93.66184131050996,44.36289735185493,-0.1197383909563551,1.6844039182709168e+23,3.3688078365418337e+23,1.111372385028441e-16,False
185,0.124,0.133,0.006,0.2502217476107179,1.5801374326764528,3.1415926535897927,0.005,0.01,0.009,0.011,0.0037,0.002,0.0033,0.04838779190618093,0.10374553515157363,0.06106573418409388,119630.07173150872,42631.4107781311,81130.7412548199,38499.33047668881,142380.6422895141,76401.4505141764,0.35636032112235744,137817.79046684696,259613.05643761496,60344367.08739388,354.4394649343717,868.0755474497284,354.4394649343717,-0.1298917163275191,5.063191817248562e+28,1.0126383634497123e+29,3.6972725260432294e-22,False,332272.77408015815,38158.74289545515,185215.75848780666,147057.0155923515,1533189.910552571,1487023.5737815807,0.11484161770729268,2579795.16488836,2662014.0462914193,62590486.07795339,21.400231815453616,65.8169700767019,21.400231815453616,-0.1274876806629175,1.869605075447334e+19,3.739210150894668e+19,1.0012809788463443e-12,False,7977326.573895075,2576422.0854621143,5276874.329678595,2700452.2442164803,263843.7164839297,135022.612210824,0.32296810987946417,2710560.0234487574,5296625.643879797,70030306.25476688,20.132217424812325,43.08629952315102,20.132217424812325,-0.12009942588139734,1.9816383062887193e+20,3.9632766125774386e+20,9.446728971978475e-14,False
