design_id,r,l,e,ROM,QRR,omega,width_r,thickness_r,width_l,thickness_l,pin_diameter_A,pin_diameter_B,pin_diameter_C,mass_crank,mass_rod,mass_slider,utilization,check_static_passed,n_buck,P_cr,N_max_comp,check_buckling_passed,n_rod,S_e_rod,sigma_a_eq_rod,sigma_m_eq_rod,n_f_rod,n_y_rod,N_f_rod,t_f_rod,check_fatigue_rod_passed,n_crank,S_e_crank,sigma_a_eq_crank,sigma_m_eq_crank,n_f_crank,n_y_crank,N_f_crank,t_f_crank,check_fatigue_crank_passed,n_pin,S_e_pin,sigma_a_eq_pin,sigma_m_eq_pin,n_f_pin,n_y_pin,N_f_pin,t_f_pin,check_fatigue_pin_passed,D_rod,check_miner_rod_passed,D_crank,check_miner_crank_passed,D_pin,check_miner_pin_passed,sigma_max,tau_max,theta_sigma_max,theta_tau_max,pass_fail,total_mass,volume_envelope,tau_A_max,E_rev,F_A_max,F_B_max,F_C_max,n_static_rod,n_static_crank,n_static_pin
152,0.116,0.176,0.046,0.24983122859812845,1.589773246255774,3.1415926535897927,0.011,0.01,0.011,0.004,0.0032,0.0039,0.0023,0.10101480610583974,0.06096477933469099,0.061751858019637895,0.030620397712591434,True,2652.0168041896522,1366.4168214386973,0.515236863989713,True,617.1176866686792,63020014.87380736,78159.32113546472,183639.65850953496,617.1176866686792,1317.804983303683,1.9725227755644126e+31,3.9450455511288252e+31,True,20.731220458306634,60005175.58134841,2552585.130225311,2751656.228055954,20.731220458306634,65.04228912233934,7.765421017515332e+18,1.5530842035030663e+19,True,109.02169035355266,68990827.91667391,337381.9292265733,2068323.574310601,109.02169035355266,143.40907459069163,4.0119922618154214e+27,8.023984523630843e+27,True,9.490384715402593e-25,True,2.4106870648450377e-12,True,4.666010993632681e-21,True,2382938.0622717575,3062039.7712591435,4.4505895925855405,0.5235987755982988,1,0.22373144346016863,0.0017959757572679057,0.11065971571671795,0.05883843997012199,1.5331780014883742,0.5319663731505204,0.30323938286063795,1066.5160814015874,2387.2699469504164,75.53700318521844
153,0.116,0.176,0.046,0.24983122859812845,1.589773246255774,3.1415926535897927,0.009,0.005,0.01,0.01,0.0022,0.004,0.0023,0.04116575978871709,0.13843275210189895,0.061751858019637895,0.16169742866432876,True,21126.0889808582,19409.329849981495,0.9187374846128777,True,458.42629570700876,60311929.067172,97749.81945985879,270788.1551782244,458.42629570700876,936.131480992703,6.99491322470228e+29,1.398982644940456e+30,True,4.053577538500808,62944291.579415806,13658062.124563312,14349521.319468979,4.053577538500808,12.318092372710964,43136082824377.75,86272165648755.5,True,67.69231435106587,69319753.27428749,623080.244532171,2793783.563713311,67.69231435106587,100.96978380216837,2.9486811936278964e+25,5.897362387255793e+25,True,2.676230483301924e-23,True,4.339754278619999e-07,True,6.348600872978043e-19,True,3356486.615061005,16169742.866432875,4.4505895925855405,0.5235987755982988,1,0.24135036991025394,0.0015821691194979168,0.13258517688146954,0.08333216743204656,1.4035013923716757,0.99258460987069,0.37893651098986153,983.2709920503835,909.4661684516741,53.62750418616773
154,0.116,0.176,0.046,0.24983122859812845,1.589773246255774,3.1415926535897927,0.009,0.007,0.009,0.008,0.0025,0.0021,0.0023,0.057675489994568806,0.09960173419965879,0.061751858019637895,0.06823478035902825,True,12482.85647469633,8943.819194871472,0.7164881862577891,True,457.05815679242073,61381278.632498465,100363.6323068647,267012.05182761996,457.05815679242073,939.0931814466696,1.062757505994902e+30,2.125515011989804e+30,True,9.41143645107828,61821352.21570749,5798093.956962835,6020990.7925946545,9.41143645107828,29.190077515343724,2.5495293434281436e+16,5.099058686856287e+16,True,77.97202833502442,69665662.35846618,526531.3033255707,2544027.4100280246,77.97202833502442,112.35740209090442,1.4021014797486421e+26,2.8042029594972843e+26,True,1.7614554490937465e-23,True,7.342531690507529e-10,True,1.3351387378434247e-19,True,3034486.993425625,6823478.035902825,4.4505895925855405,0.5235987755982988,1,0.2190290822138655,0.0016748186625315787,0.11494809857842352,0.07105319234515385,1.329955642572506,0.7541527937260166,0.3409944072024572,885.1759954939616,1890.2537932999928,59.31809903617298
155,0.116,0.176,0.046,0.24983122859812845,1.589773246255774,3.1415926535897927,0.004,0.01,0.009,0.011,0.0026,0.0022,0.0031,0.03623017174175799,0.13697978550303816,0.061222562489361095,0.02610505758368944,True,25564.51727404685,23250.436227292827,0.9094807454430879,True,299.9883776527755,60344367.08739388,148613.25347419365,420552.81757852784,299.9883776527755,606.1499754577657,2.8331782393675177e+28,5.666356478735035e+28,True,61.69556520153195,63342180.57121437,898912.5190629343,974330.4593458438,61.69556520153195,184.17258411028956,1.0157599035982729e+23,2.0315198071965457e+23,True,44.890328969959754,69319753.27428749,1011997.6589827698,3708248.700298253,44.890328969959754,73.08940545479274,5.315292228266096e+23,1.0630584456532192e+24,True,6.607420507429521e-22,True,1.8429552036544701e-16,True,3.521913602501336e-17,True,4698910.365064099,1069707.6688892294,4.4505895925855405,0.5235987755982988,1,0.23443251973415724,0.002002655507112228,0.12901394175887607,0.08253249884664235,1.3435732766740118,0.9824152449178317,0.375429235102895,887.4209468871014,744.3337412575204,38.30675327162674
156,0.111,0.184,0.062,0.2498754670964362,1.686666718585056,3.1415926535897927,0.005,0.005,0.007,0.005,0.0015,0.0025,0.0031,0.021774640508833747,0.05051059982001214,0.061222562489361095,0.1821285535553989,True,3383.0658132215754,1553.8471061374603,0.4593014714832834,True,340.51736278138816,63796312.857039526,150215.5520035402,281152.3674229186,340.51736278138816,799.7813107166327,1.7737561794595685e+29,3.547512358919137e+29,True,3.916286155494602,64955125.92726575,14261423.290166942,17284574.00608055,3.916286155494602,10.936411258776054,51908953516950.02,103817907033900.05,True,41.82838022898291,72219498.84944795,1165343.9023490585,3753428.5897063897,41.82838022898291,70.13945055544377,5.690176693803639e+23,1.1380353387607278e+24,True,1.0553874437073784e-22,True,3.6063142736806065e-07,True,3.2898802633642795e-17,True,4877788.331594965,18212855.35553989,0.7853981633974483,0.5235987755982988,1,0.13350780281820698,0.0014235226201223645,0.06085407396216324,0.05058087118327032,0.6464822620066069,0.4649140778401603,0.28497740328425586,631.4570304304989,1145.3785108976426,36.90197027084663
157,0.111,0.184,0.062,0.2498754670964362,1.686666718585056,3.1415926535897927,0.011,0.007,0.006,0.007,0.0038,0.0028,0.0033,0.06769315255900496,0.06047438628501631,0.06106573418409388,0.04024058650235004,True,7164.769616037934,3654.6483936353056,0.5100859608178581,True,182.07799715027295,63177055.74217016,278085.8591639133,526692.7084169918,182.07799715027295,428.6893487199097,9.802645519626892e+26,1.9605291039253784e+27,True,15.73598729314388,61161195.48363261,3439623.0850666855,3530706.86586354,15.73598729314388,49.49550486544156,1.1826066964858865e+18,2.365213392971773e+18,True,259.9351784682138,67553884.31280793,162178.78277187713,698601.9366272365,259.9351784682138,400.7989401073419,7.682978796921399e+29,1.5365957593842798e+30,True,1.909688559330106e-20,True,1.5829438523920458e-11,True,2.4365549476071938e-23,True,842209.9783170678,4024058.650235004,0.5235987755982988,0.5235987755982988,1,0.18923327302811516,0.0018206105088933396,0.08873810207460527,0.053369861253895604,1.1595951717540398,0.5185926134095401,0.29410187875825994,545.5144041063448,2544.4371240293053,213.72342365223696
159,0.111,0.184,0.062,0.2498754670964362,1.686666718585056,3.1415926535897927,0.011,0.011,0.002,0.008,0.0022,0.0016,0.0017,0.10605635499809568,0.022902021792591796,0.06204591109201389,0.03877010663196246,True,5627.014869674722,1818.4450704968679,0.32316336683183244,True,157.9696536276076,66524680.9639886,328429.10059818736,673001.8670753271,157.9696536276076,344.5070215888077,1.4349258205020098e+27,2.8698516410040196e+27,True,33.49796368899402,59699982.27943074,1567567.0597491004,1736456.6717817965,33.49796368899402,104.41813619787368,2.8993083979646822e+20,5.7986167959293644e+20,True,40.21753177379436,71722496.3373247,872810.5390395885,6131929.591422557,40.21753177379436,49.252362482323555,5.272693429026991e+24,1.0545386858053982e+25,True,1.3045970552994019e-20,True,6.456712232869557e-14,True,3.550367616092283e-18,True,6978619.193753243,1907136.966020645,4.4505895925855405,0.5235987755982988,1,0.19100428788270135,0.002037885014069911,0.08344242489203373,0.04307479738533336,1.326400716873403,0.32320698925312724,0.2611968488565555,183.86674569668597,2647.2257000163654,25.793068084460465
161,0.099,0.261,0.14,0.2501517435462807,1.515825577695892,3.1415926535897927,0.008,0.004,0.01,0.004,0.0011,0.003,0.0035,0.02497188984425342,0.0819252810176675,0.06089910410974749,0.12508434869108898,True,982.6330256509194,564.8522143203081,0.5748353653655561,True,353.2938964999443,63342180.57121437,139464.97150196583,303678.36617000506,353.2938964999443,778.5291364469981,2.476422474631638e+29,4.952844949263276e+29,True,5.383280193658287,64102902.708237305,10414568.107768271,11250974.616959643,5.383280193658287,15.923902963493967,504375432931937.94,1008750865863875.9,True,23.308440467707413,74656429.87747107,1557391.5210708242,10646349.325760242,23.308440467707413,28.270020179065487,1.3229320381214848e+23,2.6458640762429696e+23,True,7.559291757269549e-23,True,3.711520977772551e-08,True,1.415038676255941e-16,True,12118127.639164297,12508434.869108899,0.5235987755982988,0.5235987755982988,1,0.1677962749716684,0.0014919950215185316,0.06769454343580948,0.041308953377344755,0.791741622502514,0.5814111533431269,0.3018206687137031,456.60278041883305,1760.18108465702,14.853779837923323
164,0.099,0.261,0.14,0.2501517435462807,1.515825577695892,3.1415926535897927,0.012,0.006,0.006,0.01,0.0028,0.0039,0.0021,0.05663251958521664,0.1223500580666631,0.0618596774795091,0.05355303405512314,True,6776.499952576929,5295.489509252889,0.7814490587045825,True,155.62716012295994,61982933.66479495,317275.11526494223,631215.3352725084,155.62716012295994,363.73587082981163,1.8927650583465343e+26,3.7855301166930686e+26,True,11.932535312334165,61381278.632498465,4542455.832667594,4733669.1269872375,11.932535312334165,37.19225447053892,1.4743879284424992e+17,2.9487758568849984e+17,True,115.05395940088125,69665662.35846618,324893.1075183584,1945509.1829794205,115.05395940088125,151.95544923642575,7.721806566945169e+27,1.5443613133890337e+28,True,9.890292467863529e-20,True,1.2696794133261297e-10,True,2.4243031520803607e-21,True,2238840.247234842,5355303.405512314,2.356194490192345,0.5235987755982988,1,0.24084225513138885,0.0020765778662070787,0.10288438971947886,0.04986372229709106,1.3359776572815414,0.7989213733777027,0.3465192695730245,277.11458987659336,2107.717307866692,80.39876906014858
165,0.099,0.261,0.14,0.2501517435462807,1.515825577695892,3.1415926535897927,0.011,0.007,0.006,0.011,0.0015,0.002,0.0037,0.06024243287674062,0.13463790109679905,0.06072267226632187,0.08458888667724905,True,8386.171181910064,7048.296536815594,0.8404665709685942,True,187.39806543580977,61667681.255241424,258190.03464211724,555178.4769061757,187.39806543580977,424.1619820556773,8.023470521344591e+26,1.6046941042689182e+27,True,14.025872040965101,61161195.48363261,3845237.136084707,4069892.665499787,14.025872040965101,43.58740900634833,4.983936708699708e+17,9.967873417399416e+17,True,19.35286085690911,72219498.84944795,1699409.2803848085,13591995.441500481,19.35286085690911,22.56169438156527,2.3307453566433318e+22,4.6614907132866636e+22,True,2.333154954604714e-20,True,3.756066959542908e-11,True,8.031765437885489e-16,True,15225999.601904828,4569488.404903878,4.4505895925855405,0.5235987755982988,1,0.25560300623986154,0.002094028100376886,0.11073987158929718,0.051884789801011764,1.441422979138888,0.8627051088135763,0.3549822885139926,277.07972505741554,2145.945079096531,11.821883929215481
166,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.011,0.008,0.006,0.004,0.0016,0.0015,0.0029,0.08456898745364524,0.02823062285403932,0.061369589025549086,0.06952090679233165,True,2757.487269942724,1026.087938445699,0.37210976443311444,True,388.8866390799159,65097141.432109386,127240.05815938095,297926.5891371773,388.8866390799159,811.4465285405109,1.3810135941711156e+30,2.762027188342231e+30,True,22.00661425931867,60725821.20783358,2445068.744335739,2500400.8088965663,22.00661425931867,69.76081771133578,1.4154936259771947e+19,2.8309872519543894e+19,True,18.692577632163506,72219498.84944795,2334504.2927739937,10226097.882947031,18.692577632163506,27.466835998266596,1.5834942932837574e+21,3.1669885865675147e+21,True,1.355526120742913e-23,True,1.322506838353054e-12,True,1.182195608749531e-14,True,12513763.222619697,2854835.086106058,4.71238898038469,0.5235987755982988,1,0.17416919933323366,0.0013070281767764123,0.08797665787082747,0.056259138036486356,1.2580206914862138,0.4111453680902817,0.2833612242915716,785.328282175632,2174.8263355140284,14.384162205869023
167,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.007,0.008,0.009,0.007,0.0031,0.0036,0.0024,0.05364675035941226,0.0743814351124135,0.0616942726262976,0.0952983203473212,True,13373.299264747391,8248.785067661127,0.6168100260348836,True,561.4596149056374,61821352.21570749,82919.75111277036,212419.47561368486,561.4596149056374,1168.1482470987196,6.078510422460469e+30,1.2157020844920938e+31,True,6.864564191931941,62212142.78443916,7962230.631723477,8544520.413622282,6.864564191931941,20.90053936430308,2418191768267957.0,4836383536535914.0,True,119.92786995948673,68677366.32671957,379586.1831435158,1357834.9509123017,119.92786995948673,198.57016427251327,1.296529225384659e+27,2.593058450769318e+27,True,3.0797018840057347e-24,True,7.741321530264038e-09,True,1.443854842103238e-20,True,1713467.8201201246,9529832.03473212,4.71238898038469,0.5235987755982988,1,0.18972245809812335,0.001488559867995358,0.10516057437523182,0.07351143063803696,1.2528553650870622,0.7153911664782611,0.3298923582642743,1187.1406416976572,1368.052854162605,105.05011993010811
168,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.01,0.012,0.007,0.001,0.0024,0.0022,0.0033,0.1155655593582036,0.008243786357740113,0.06106573418409388,0.12518296019850486,True,66.93543453804614,18.704728044583057,0.27944433577929906,True,6.13122200150309,69532921.06363171,9592265.704405997,12145884.131038517,6.13122200150309,15.870715889420827,4619855971994633.0,9239711943989266.0,True,30.418945900624667,59726494.11781941,1723539.1014242042,1940236.9393355767,30.418945900624667,94.16514441981424,1.4172107062071853e+20,2.8344214124143706e+20,True,38.945727286616425,69319753.27428749,1005370.8047030442,5396740.824445773,38.945727286616425,53.88846992751811,5.6124499651269105e+23,1.1224899930253821e+24,True,4.052074374932862e-09,True,1.3209045005099813e-13,True,3.3354417618539424e-17,True,6378237.916555101,12518296.019850485,4.71238898038469,0.0,1,0.1848750799000376,0.0015067130371172527,0.08959439086336946,0.048666890274738785,1.4427234274678105,0.2838046235524341,0.2625287586758612,115.61405321598087,2015.0204416042116,28.220960452541156
169,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.006,0.004,0.01,0.002,0.003,0.0031,0.0015,0.022953332693590213,0.023613488773400863,0.0621243252446475,0.1731022459945053,True,606.1404821515478,213.76832050952063,0.352671248339546,True,845.4543552096072,65735219.09362634,60371.68847944791,127699.8472278705,845.4543552096072,1834.4083739332973,7.999693859152206e+32,1.599938771830441e+33,True,4.065009607155505,65097141.432109386,13838117.371433936,16144495.822987126,4.065009607155505,11.506668807113684,68569449305232.43,137138898610464.86,True,431.64666158492537,72219498.84944795,111718.07965117706,371806.4601342118,431.64666158492537,713.5108388772313,2.39661759363456e+32,4.79323518726912e+32,True,2.3400895496248297e-26,True,2.7300788018099926e-07,True,7.811008335130521e-26,True,459880.80736890493,17310224.59945053,0.0,0.5235987755982988,1,0.10869114671163857,0.0010891901473136767,0.053029224200367917,0.05512254209234976,0.6038072907970339,0.3843588613929425,0.2819857126455929,1085.3999790025107,1145.9097392062263,391.40576670251966
170,0.122,0.15,0.018,0.24995614767479746,1.5036650088644725,3.1415926535897927,0.011,0.006,0.011,0.009,0.0028,0.0013,0.0037,0.06351064927753208,0.11691252445253568,0.06072267226632187,0.07691015706633231,True,25579.16790927571,21427.602027073066,0.8376973833970114,True,706.2511013751314,60344367.08739388,64450.206356793766,168029.35050322252,706.2511013751314,1484.0014522555894,1.7604571857803238e+31,3.5209143715606477e+31,True,8.442978345503645,61667681.255241424,6468662.490028842,6542772.271170681,8.442978345503645,26.51513890142231,1.03559204577387e+16,2.07118409154774e+16,True,13.085043330124746,73333818.00882263,4118587.997468308,9786034.054635437,13.085043330124746,24.81189339107582,1.898982542064162e+19,3.797965084128324e+19,True,1.0633601402639251e-24,True,1.8076616247096654e-09,True,9.857910531210928e-13,True,13843828.271939816,7511827.771741141,4.71238898038469,0.5235987755982988,1,0.24114584599638966,0.001409896135133815,0.14038159729583327,0.08846094778761553,1.6365057953259508,0.9953249710949637,0.3674785272069696,1451.5368765282035,1601.8067061033646,13.002183822580614
171,0.082,0.253,0.166,0.24993062920924458,1.6947365583522471,3.1415926535897927,0.006,0.008,0.004,0.004,0.0022,0.002,0.0031,0.031053801806699356,0.03155913480708021,0.061222562489361095,0.0338277784143285,True,768.2335816745806,240.4555465119825,0.31299796344211117,True,43.345427687604605,66524680.9639886,1332493.5837376453,1468523.148833424,43.345427687604605,123.16956053430017,1.7023597471481861e+22,3.4047194942963722e+22,True,20.53300251621784,62727331.620962925,2636349.185729782,3223236.587863669,20.53300251621784,58.877882043260065,1.6591147993940695e+19,3.318229598788139e+19,True,56.65103370800559,70030306.25476688,947803.1594004248,1988869.8720588442,56.65103370800559,117.47988158850808,1.2494440053134963e+24,2.4988880106269926e+24,True,1.0996500611201582e-15,True,1.1283125198350825e-12,True,1.4982664225359175e-17,True,2919591.766862272,3382777.84143285,1.8325957145940461,0.5235987755982988,1,0.12383549910314065,0.0013943513292991338,0.03586346472717415,0.01549430440291,0.5788890063554921,0.5732605028909848,0.38616063238485937,205.55692461910553,2535.2197007355753,61.65245499148966
173,0.082,0.253,0.166,0.24993062920924458,1.6947365583522471,3.1415926535897927,0.005,0.003,0.01,0.008,0.001,0.0023,0.001,0.009671450385922183,0.15859333436245915,0.06227747788651,0.5516881964684464,True,4805.754768619976,4809.11093023965,1.000698363062882,True,284.43317225061907,61036258.71850713,181635.29883113466,260774.2801720916,284.43317225061907,779.8203664064066,8.799637121299455e+27,1.759927424259891e+28,True,1.2376961687071952,66754775.11346164,47259464.54133426,48298269.47240604,1.2376961687071952,3.6103828074281488,4988763593.317554,9977527186.635109,True,4.931706628543797,75421685.75701076,11174801.196912965,26374342.73341191,4.931706628543797,9.187959135371294,6761714846163262.0,1.3523429692326524e+16,True,2.127360451567756e-21,True,0.00375243277213525,True,2.7685284614778036e-09,True,37470961.82119845,55168819.64684464,1.8325957145940461,0.5235987755982988,1,0.23054226263489133,0.0011305551318641627,0.08498735922975986,0.028580365358852968,1.0899274811671824,1.0036973643345493,0.6012311514627736,508.5048685285284,259.34202016789936,4.803719767293739
174,0.082,0.253,0.166,0.24993062920924458,1.6947365583522471,3.1415926535897927,0.006,0.007,0.003,0.003,0.0038,0.0019,0.0023,0.027022826548026915,0.017744452978490848,0.061751858019637895,0.04458458569736347,True,312.7314918829957,76.08163776355696,0.24328102457945577,True,29.28515712194685,68604285.44836812,2028948.6022743538,2208434.6211459422,29.28515712194685,81.41817291699327,1.2682290856744117e+21,2.5364581713488233e+21,True,15.011036947423127,63177055.74217016,3679913.964375935,4042717.9767863224,15.011036947423127,44.6738887245321,1.4145512982970435e+18,2.829102596594087e+18,True,48.38790747163683,70415716.0327349,1201820.9290776239,1738225.4883290653,48.38790747163683,117.34508610388276,2.0373072878133598e+23,4.0746145756267196e+23,True,1.4760740162369944e-14,True,1.3233878490328855e-11,True,9.188599143574537e-17,True,2919947.83670849,4458458.569736347,1.8325957145940461,0.5235987755982988,1,0.10651913754615566,0.0014006321911428235,0.028423663650306047,0.014201353476967181,0.46803891749887083,0.5617819043556724,0.36632008229864477,154.14442150033545,2542.0337130687485,61.64493685027776
175,0.082,0.253,0.166,0.24993062920924458,1.6947365583522471,3.1415926535897927,0.011,0.007,0.011,0.008,0.0025,0.0026,0.0035,0.050222825556223274,0.174821061849022,0.06089910410974749,0.045420175407758626,True,4872.891881892822,5290.022023263614,1.085602174536399,True,268.2785198254497,60725821.20783358,193467.29583273962,261570.8935381637,268.2785198254497,758.1781223175298,4.566826903634369e+27,9.133653807268738e+27,True,14.210767960738647,61161195.48363261,3787179.8889272064,4080329.7026360054,14.210767960738647,43.85123347926561,5.607744147854032e+17,1.1215488295708064e+18,True,58.01033544375129,68378040.98550668,784202.4809956982,2786754.0243670656,58.01033544375129,96.61277013088468,2.871478386327491e+24,5.742956772654982e+24,True,4.099126241264424e-21,True,3.338240744660891e-11,True,6.519289885354892e-18,True,3529006.30835913,4542017.5407758625,0.7853981633974483,0.5235987755982988,1,0.28594299151499275,0.001476002533267101,0.10606716242019605,0.02995160593882485,1.5466936792428962,1.0900331628005724,0.6205916384397842,557.4469769182998,2082.1274340501977,51.005859517347815
176,0.118,0.155,0.03,0.2496902339425563,1.7245119855568558,3.1415926535897927,0.005,0.008,0.011,0.01,0.0022,0.0034,0.0017,0.036885854935505585,0.13429267773003473,0.06204591109201389,0.12985949398224844,True,29009.959244125115,27527.39819256314,0.9488947557945222,True,529.8736923872378,60005175.58134841,87412.21101917203,207930.383301723,529.8736923872378,1168.134927484084,1.3798072154222134e+30,2.759614430844427e+30,True,5.103853655396402,63342180.57121437,10888802.892648939,11604524.128485834,5.103853655396402,15.337882193943003,286501407131899.25,573002814263798.5,True,47.78893675832935,71258750.11984718,811112.6471740764,4609126.982108353,47.78893675832935,63.650322420463475,7.941881055296991e+24,1.5883762110593982e+25,True,1.356711270296683e-23,True,6.533999322167972e-08,True,2.3571241963532473e-18,True,5380349.585245132,12985949.398224844,4.4505895925855405,0.5235987755982988,1,0.2332244437575542,0.0015900385888724835,0.1338768171327085,0.08762644725242036,1.4061072261643488,1.0380615864972043,0.38356252010179687,1377.019883644558,891.8326027503183,33.455075204337135
177,0.118,0.155,0.03,0.2496902339425563,1.7245119855568558,3.1415926535897927,0.003,0.006,0.01,0.011,0.0024,0.0021,0.0039,0.016509285031742003,0.13424186387332937,0.06053643865381708,0.1413073799259077,True,35313.96813856897,33308.151813001394,0.94320048322814,True,434.0703770289971,60005175.58134841,106538.03144663265,255165.60720337348,434.0703770289971,953.8195448839015,3.0208616203277496e+29,6.041723240655499e+29,True,4.955261194564951,66106800.8405103,11572257.67772463,12921091.920124508,4.955261194564951,14.085456079485995,378866335605541.4,757732671211082.8,True,48.64113338853472,69665662.35846618,1092343.3190149497,2356526.215795794,48.64113338853472,100.03277784728724,3.276163865467652e+23,6.552327730935304e+23,True,6.19690748958205e-23,True,4.9410565787218487e-08,True,5.713999900102017e-17,True,3409917.7437674906,14130737.992590768,4.4505895925855405,0.5235987755982988,1,0.21128758755888846,0.001508012788652871,0.12307299152874332,0.08657422684766898,1.1971436222749394,1.0334284815588024,0.3773766183031742,1258.5068285050247,192.84703366755642,52.787197089723556
178,0.118,0.155,0.03,0.2496902339425563,1.7245119855568558,3.1415926535897927,0.01,0.002,0.004,0.002,0.0017,0.0033,0.0013,0.018629164527610778,0.00966138718122958,0.0621929376282019,0.2559573383659711,True,283.5487671491189,80.07970383291097,0.28241950983619296,True,6.680618885787569,69037952.89120005,8992012.90183345,9389203.464579428,6.680618885787569,18.76916049094564,6831302913478381.0,1.3662605826956762e+16,True,2.6812648383268844,65735219.09362634,21394601.058186043,22938621.81515557,2.6812648383268844,7.781974276619868,2434071658513.5986,4868143317027.197,True,219.80536968896382,73333818.00882263,225967.33900286315,709105.3189331371,219.80536968896382,368.9552860646397,1.1157398682628624e+30,2.2314797365257247e+30,True,2.7403264409582594e-09,True,7.69081712714721e-06,True,1.6778104406312804e-23,True,877498.9654280051,25595733.83659711,4.4505895925855405,0.7853981633974483,1,0.09048348933704226,0.0009275225101756153,0.04016680888516891,0.045856409444460774,0.4232463988192929,0.28258026960127997,0.26229223581951133,326.8460183973552,1888.4914945515532,205.12844697452604
179,0.118,0.155,0.03,0.2496902339425563,1.7245119855568558,3.1415926535897927,0.012,0.005,0.007,0.012,0.0024,0.004,0.0023,0.05605507970261439,0.10205478252227873,0.061751858019637895,0.08883193100866564,True,39130.94277814545,30270.12804884034,0.7735598965876729,True,442.7773925918105,60877145.12791862,106928.50462158595,242469.56254196187,442.7773925918105,987.4124456404357,4.8574490900570274e+29,9.714898180114055e+29,True,7.253694235076013,61982933.66479495,7537752.989650887,7849064.729083692,7.253694235076013,22.421790282206125,3463077850301645.5,6926155700603291.0,True,93.53225395485262,68990827.91667391,424061.27732938866,2195170.4356356813,93.53225395485262,131.7180142147282,6.0702475008386936e+26,1.2140495001677387e+27,True,3.853874668150196e-23,True,5.405596064890492e-09,True,3.0838940253117454e-20,True,2562283.884596054,8883193.100866564,4.4505895925855405,0.5235987755982988,1,0.21986172024453102,0.0014764644039530204,0.12115535802998288,0.07658801175742683,1.3909799050430651,0.83061641659428,0.3508475284275646,893.0304792903593,1281.763925505262,70.24982714917911
180,0.118,0.155,0.03,0.2496902339425563,1.7245119855568558,3.1415926535897927,0.002,0.005,0.006,0.003,0.0012,0.0016,0.0039,0.009190677886509997,0.021821517306492403,0.06053643865381708,0.03346389119881188,True,1208.692719143269,405.40350065411167,0.33540658782280486,True,228.8543110205884,66106800.8405103,234629.79609689585,396223.55254581064,228.8543110205884,546.8782891337175,1.7533861392245628e+28,3.5067722784491257e+28,True,23.214109378370253,68218665.5135579,2552395.820092511,2734906.1867318,23.214109378370253,65.25067029549459,1.658980892577727e+20,3.317961785155454e+20,True,25.253643155636045,73964587.8866962,2363409.431766972,3692530.534693456,25.253643155636045,56.96886064107492,2.777163551309658e+21,5.554327102619316e+21,True,1.0676484535391013e-21,True,1.1284035930584369e-13,True,6.7406905117892685e-15,True,6023500.415786139,3039194.4929410745,0.7853981633974483,0.7853981633974483,1,0.09154863384681948,0.0011168128183747207,0.043221403573197724,0.04880592340668337,0.40874510855078194,0.33634407768595365,0.26744874268378815,738.4922786680341,378.22145096727775,29.882956350142106
181,0.124,0.133,0.006,0.2502217476107179,1.5801374326764528,3.1415926535897927,0.005,0.003,0.01,0.006,0.0015,0.0027,0.0037,0.014578370855595806,0.06297044581769393,0.06072267226632187,0.604561064891747,True,11894.05275934062,7341.526073239514,0.6172434427343596,True,989.5487266117376,61982933.66479495,50030.33631835561,98241.5070251132,989.5487266117376,2326.8072495788315,3.4512671182651584e+32,6.902534236530317e+32,True,1.1818579116947792,66754775.11346164,48747846.810098216,55966572.358162105,1.1818579116947792,3.2946752008014952,3879096418.7999864,7758192837.599973,True,32.93794927402071,72219498.84944795,1708406.631101241,3238207.8740633028,32.93794927402071,69.74467075204679,2.228808035314179e+22,4.457616070628358e+22,True,5.42409479142546e-26,True,0.004825866124201962,True,8.399108269259796e-16,True,4834601.164326336,60456106.4891747,4.71238898038469,0.5235987755982988,1,0.1382714889396116,0.0009577783812808827,0.0810117930416514,0.0699980587551808,1.0679306836559257,0.9227387760929778,0.32466782224615254,1634.6416344972956,342.7803982748984,37.231613091104194
182,0.124,0.133,0.006,0.2502217476107179,1.5801374326764528,3.1415926535897927,0.011,0.006,0.005,0.003,0.0032,0.0026,0.002,0.06470325722120097,0.015632349308827138,0.06190991154604,0.039120544619653856,True,1348.062645910054,458.8453795774696,0.34037392918614023,True,318.41306387972566,66754775.11346164,172989.3425248403,265243.9932166862,318.41306387972566,787.2518402011384,2.927014666275638e+29,5.854029332551276e+29,True,16.214241846605294,61667681.255241424,3368133.692193831,3408381.3095806516,16.214241846605294,50.91112465768306,1.6650879538223995e+18,3.330175907644799e+18,True,175.3600180280481,70030306.25476688,271977.95655704784,878497.8947226038,175.3600180280481,299.8759162274143,4.084887088574619e+28,8.169774177149238e+28,True,6.395594875450184e-23,True,1.1242649348958475e-11,True,4.582746008417128e-22,True,1120971.5571789,3912054.461965386,4.71238898038469,0.5235987755982988,1,0.1422455180760681,0.001132914999572244,0.07263975959213588,0.05321056107168198,1.2020517577101122,0.5522773412683148,0.28341257974448103,544.8034305775517,2077.8269099935287,160.57499304710112
